"claim_id","figure_id","panel_id","visual_element_id","model","task","condition","metric_name","metric_definition_id","displayed_value","displayed_uncertainty","n_unit","source_file","source_object_or_row","source_file_sha256","transform_script","transform_script_sha256","transform_parameters","upstream_verdict","boundary_note"
"T1;T2","Fig. 3","c","int_3","","","experiment/effect","interaction_contrast","experiment_specific_scale","0.410656191268057","0.768391857507094","","high_cbit_validation_v0_1/pythia_component_swap_confirmatory/orthogonal_factorial_effects.csv","row:3","6C82F077C4D04FCC68E8913D5F687133946AA1B2C48C2EAC5BC3E30EAF7A3C91","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Panels use separate scales; no cross-experiment raw comparison is inferred."
"T1;T2","Fig. 3","c","int_4","","","experiment/effect","interaction_contrast","experiment_specific_scale","0.303202934984891","0.560792314781333","","high_cbit_validation_v0_1/pythia_component_swap_confirmatory/orthogonal_factorial_effects.csv","row:4","6C82F077C4D04FCC68E8913D5F687133946AA1B2C48C2EAC5BC3E30EAF7A3C91","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Panels use separate scales; no cross-experiment raw comparison is inferred."
"T1;T2","Fig. 3","c","int_5","","","experiment/effect","interaction_contrast","experiment_specific_scale","0.583182751051254","0.795883851667882","","high_cbit_validation_v0_1/pythia_component_swap_confirmatory/orthogonal_factorial_effects.csv","row:5","6C82F077C4D04FCC68E8913D5F687133946AA1B2C48C2EAC5BC3E30EAF7A3C91","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Panels use separate scales; no cross-experiment raw comparison is inferred."
"T1;T2","Fig. 3","c","int_6","","","experiment/effect","interaction_contrast","experiment_specific_scale","0.229928765330063","0.403815275974409","","high_cbit_validation_v0_1/pythia_component_swap_confirmatory/orthogonal_factorial_effects.csv","row:6","6C82F077C4D04FCC68E8913D5F687133946AA1B2C48C2EAC5BC3E30EAF7A3C91","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Panels use separate scales; no cross-experiment raw comparison is inferred."
"T3","Fig. 3","d","1","","lexical cloze","training revision","candidate_pair_accuracy","training_line_accuracy","0.471698113207547","","53","architecture_semantic_geometry_v0_1/phase4_training_time_cloze/phase4_training_time_summary.csv","row:1","F7B74775C06E7648BC41C4FF3810B9F071B70FBC5EB549BFA9E23A590DC82DDE","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","This is complementary coordinate evidence, not a second factorial replication."
"T3","Fig. 3","d","2","","lexical cloze","training revision","candidate_pair_accuracy","training_line_accuracy","0.528301886792453","","53","architecture_semantic_geometry_v0_1/phase4_training_time_cloze/phase4_training_time_summary.csv","row:2","F7B74775C06E7648BC41C4FF3810B9F071B70FBC5EB549BFA9E23A590DC82DDE","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","This is complementary coordinate evidence, not a second factorial replication."
"T3","Fig. 3","d","3","","lexical cloze","training revision","candidate_pair_accuracy","training_line_accuracy","0.641509433962264","","53","architecture_semantic_geometry_v0_1/phase4_training_time_cloze/phase4_training_time_summary.csv","row:3","F7B74775C06E7648BC41C4FF3810B9F071B70FBC5EB549BFA9E23A590DC82DDE","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","This is complementary coordinate evidence, not a second factorial replication."
"T3","Fig. 3","d","4","","lexical cloze","training revision","candidate_pair_accuracy","training_line_accuracy","0.773584905660377","","53","architecture_semantic_geometry_v0_1/phase4_training_time_cloze/phase4_training_time_summary.csv","row:4","F7B74775C06E7648BC41C4FF3810B9F071B70FBC5EB549BFA9E23A590DC82DDE","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","This is complementary coordinate evidence, not a second factorial replication."
"T3","Fig. 3","d","5","","lexical cloze","training revision","candidate_pair_accuracy","training_line_accuracy","0.830188679245283","","53","architecture_semantic_geometry_v0_1/phase4_training_time_cloze/phase4_training_time_summary.csv","row:5","F7B74775C06E7648BC41C4FF3810B9F071B70FBC5EB549BFA9E23A590DC82DDE","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","This is complementary coordinate evidence, not a second factorial replication."
"T3","Fig. 3","d","6","","lexical cloze","training revision","candidate_pair_accuracy","training_line_accuracy","0.811320754716981","","53","architecture_semantic_geometry_v0_1/phase4_training_time_cloze/phase4_training_time_summary.csv","row:6","F7B74775C06E7648BC41C4FF3810B9F071B70FBC5EB549BFA9E23A590DC82DDE","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","This is complementary coordinate evidence, not a second factorial replication."
"T3","Fig. 3","d","7","","lexical cloze","training revision","candidate_pair_accuracy","training_line_accuracy","0.849056603773585","","53","architecture_semantic_geometry_v0_1/phase4_training_time_cloze/phase4_training_time_summary.csv","row:7","F7B74775C06E7648BC41C4FF3810B9F071B70FBC5EB549BFA9E23A590DC82DDE","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","This is complementary coordinate evidence, not a second factorial replication."
"E1","Fig. 4","a,b","exec_1","Qwen","relation graph","reverse","top1_or_candidate_agreement","frozen_non_native_order_endpoint","0","","48","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/08_functional_endpoints.csv","row:1","6D241B4D0010F1CB7A8AAFF840A96FE7B8FA6D4926E0DCB2513C48452E758F7C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Non-native schedule tests native fidelity, not uniqueness of the native program."
"E1","Fig. 4","a,b","exec_2","Qwen","relation graph","fixed_permutation","top1_or_candidate_agreement","frozen_non_native_order_endpoint","0","","48","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/08_functional_endpoints.csv","row:2","6D241B4D0010F1CB7A8AAFF840A96FE7B8FA6D4926E0DCB2513C48452E758F7C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Non-native schedule tests native fidelity, not uniqueness of the native program."
"E1","Fig. 4","a,b","exec_3","Llama","relation graph","reverse","top1_or_candidate_agreement","frozen_non_native_order_endpoint","0","","96","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/08_functional_endpoints.csv","row:3","6D241B4D0010F1CB7A8AAFF840A96FE7B8FA6D4926E0DCB2513C48452E758F7C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Non-native schedule tests native fidelity, not uniqueness of the native program."
"E1","Fig. 4","a,b","exec_4","Llama","relation graph","frozen_permutation","top1_or_candidate_agreement","frozen_non_native_order_endpoint","0","","96","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/08_functional_endpoints.csv","row:4","6D241B4D0010F1CB7A8AAFF840A96FE7B8FA6D4926E0DCB2513C48452E758F7C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Non-native schedule tests native fidelity, not uniqueness of the native program."
"E1","Fig. 4","a,b","exec_5","Gemma","relation graph","reverse","top1_or_candidate_agreement","frozen_non_native_order_endpoint","0","","96","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/08_functional_endpoints.csv","row:5","6D241B4D0010F1CB7A8AAFF840A96FE7B8FA6D4926E0DCB2513C48452E758F7C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Non-native schedule tests native fidelity, not uniqueness of the native program."
"E1","Fig. 4","a,b","exec_6","Gemma","relation graph","frozen_permutation","top1_or_candidate_agreement","frozen_non_native_order_endpoint","0","","96","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/08_functional_endpoints.csv","row:6","6D241B4D0010F1CB7A8AAFF840A96FE7B8FA6D4926E0DCB2513C48452E758F7C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Non-native schedule tests native fidelity, not uniqueness of the native program."
"E2","Fig. 4","c","geom_1","llama","relation graph","native","future_chord_alignment","metric_dependent_execution_geometry","-0.228731393814087","","96","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/09_geometry_endpoints.csv","row:1","40F285FFA00DE63B7D14DEE75ACFD2F28F25C04FB37BF90F77BFF58E019B277C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No common positive non-native geometry signature is claimed."
"E2","Fig. 4","c","geom_2","llama","relation graph","reverse","future_chord_alignment","metric_dependent_execution_geometry","0.00664936192333698","","96","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/09_geometry_endpoints.csv","row:2","40F285FFA00DE63B7D14DEE75ACFD2F28F25C04FB37BF90F77BFF58E019B277C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No common positive non-native geometry signature is claimed."
"E2","Fig. 4","c","geom_3","llama","relation graph","frozen_permutation","future_chord_alignment","metric_dependent_execution_geometry","-0.0518590472638607","","96","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/09_geometry_endpoints.csv","row:3","40F285FFA00DE63B7D14DEE75ACFD2F28F25C04FB37BF90F77BFF58E019B277C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No common positive non-native geometry signature is claimed."
"E2","Fig. 4","c","geom_4","gemma","relation graph","native","future_chord_alignment","metric_dependent_execution_geometry","-0.147880211472511","","96","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/09_geometry_endpoints.csv","row:4","40F285FFA00DE63B7D14DEE75ACFD2F28F25C04FB37BF90F77BFF58E019B277C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No common positive non-native geometry signature is claimed."
"E2","Fig. 4","c","geom_5","gemma","relation graph","reverse","future_chord_alignment","metric_dependent_execution_geometry","-0.0423393659293652","","96","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/09_geometry_endpoints.csv","row:5","40F285FFA00DE63B7D14DEE75ACFD2F28F25C04FB37BF90F77BFF58E019B277C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No common positive non-native geometry signature is claimed."
"E2","Fig. 4","c","geom_6","gemma","relation graph","frozen_permutation","future_chord_alignment","metric_dependent_execution_geometry","-0.0286256074905396","","96","scientific_closure_N1N2_v0_1/fresh_unpack_audit_N1N2_return_v0_1/n1_return_pack_v0_2/09_geometry_endpoints.csv","row:6","40F285FFA00DE63B7D14DEE75ACFD2F28F25C04FB37BF90F77BFF58E019B277C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No common positive non-native geometry signature is claimed."
"I1;I2","Fig. 5","b","boundary_1","qwen","relation graph","crossings","crossing_or_collateral_rate","guarded_full_vocabulary_top1","0.195402298850575","","","experiment_closure_source_data_v0_1/crossmodel_output_boundary.csv","row:1","2AEB17B4452B7C24D488CA78A485334CF88A9659418E57277679EAFD8A5D9353","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Provenance-defined candidate crossing is not answer correctness or general control."
"I1;I2","Fig. 5","b","boundary_2","qwen","relation graph","non_target","crossing_or_collateral_rate","guarded_full_vocabulary_top1","0","","","experiment_closure_source_data_v0_1/crossmodel_output_boundary.csv","row:2","2AEB17B4452B7C24D488CA78A485334CF88A9659418E57277679EAFD8A5D9353","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Provenance-defined candidate crossing is not answer correctness or general control."
"I1;I2","Fig. 5","b","boundary_3","llama","relation graph","crossings","crossing_or_collateral_rate","guarded_full_vocabulary_top1","0.149425287356322","","","experiment_closure_source_data_v0_1/crossmodel_output_boundary.csv","row:3","2AEB17B4452B7C24D488CA78A485334CF88A9659418E57277679EAFD8A5D9353","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Provenance-defined candidate crossing is not answer correctness or general control."
"I1;I2","Fig. 5","b","boundary_4","llama","relation graph","non_target","crossing_or_collateral_rate","guarded_full_vocabulary_top1","0.00985221674876847","","","experiment_closure_source_data_v0_1/crossmodel_output_boundary.csv","row:4","2AEB17B4452B7C24D488CA78A485334CF88A9659418E57277679EAFD8A5D9353","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Provenance-defined candidate crossing is not answer correctness or general control."
"I1;I2","Fig. 5","b","boundary_5","gemma","relation graph","crossings","crossing_or_collateral_rate","guarded_full_vocabulary_top1","0.103448275862069","","","experiment_closure_source_data_v0_1/crossmodel_output_boundary.csv","row:5","2AEB17B4452B7C24D488CA78A485334CF88A9659418E57277679EAFD8A5D9353","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Provenance-defined candidate crossing is not answer correctness or general control."
"I1;I2","Fig. 5","b","boundary_6","gemma","relation graph","non_target","crossing_or_collateral_rate","guarded_full_vocabulary_top1","0","","","experiment_closure_source_data_v0_1/crossmodel_output_boundary.csv","row:6","2AEB17B4452B7C24D488CA78A485334CF88A9659418E57277679EAFD8A5D9353","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Provenance-defined candidate crossing is not answer correctness or general control."
"I1","Fig. 5","c","attr_1","qwen","relation graph","guarded","strict_crossing_rate","component_attribution","0.195402298850575","","87","methodology_closure_v0_1/output_boundary_actuator_attribution_v0_1/outputs/crossmodel_actuator_component_summary.csv","row:1","BB8EAEB285C1EBEA0EB79C394E03D3B2BB70ED3461ECCDC109BD6A7A5356C11C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Operator attribution is bounded to the declared actuator."
"I1","Fig. 5","c","attr_2","qwen","relation graph","operator only","strict_crossing_rate","component_attribution","0.195402298850575","","87","methodology_closure_v0_1/output_boundary_actuator_attribution_v0_1/outputs/crossmodel_actuator_component_summary.csv","row:2","BB8EAEB285C1EBEA0EB79C394E03D3B2BB70ED3461ECCDC109BD6A7A5356C11C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Operator attribution is bounded to the declared actuator."
"I1","Fig. 5","c","attr_3","qwen","relation graph","precursor only","strict_crossing_rate","component_attribution","0","","87","methodology_closure_v0_1/output_boundary_actuator_attribution_v0_1/outputs/crossmodel_actuator_component_summary.csv","row:3","BB8EAEB285C1EBEA0EB79C394E03D3B2BB70ED3461ECCDC109BD6A7A5356C11C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Operator attribution is bounded to the declared actuator."
"I1","Fig. 5","c","attr_4","llama","relation graph","guarded","strict_crossing_rate","component_attribution","0.149425287356322","","87","methodology_closure_v0_1/output_boundary_actuator_attribution_v0_1/outputs/crossmodel_actuator_component_summary.csv","row:4","BB8EAEB285C1EBEA0EB79C394E03D3B2BB70ED3461ECCDC109BD6A7A5356C11C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Operator attribution is bounded to the declared actuator."
"I1","Fig. 5","c","attr_5","llama","relation graph","operator only","strict_crossing_rate","component_attribution","0.160919540229885","","87","methodology_closure_v0_1/output_boundary_actuator_attribution_v0_1/outputs/crossmodel_actuator_component_summary.csv","row:5","BB8EAEB285C1EBEA0EB79C394E03D3B2BB70ED3461ECCDC109BD6A7A5356C11C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Operator attribution is bounded to the declared actuator."
"I1","Fig. 5","c","attr_6","llama","relation graph","precursor only","strict_crossing_rate","component_attribution","0.0114942528735632","","87","methodology_closure_v0_1/output_boundary_actuator_attribution_v0_1/outputs/crossmodel_actuator_component_summary.csv","row:6","BB8EAEB285C1EBEA0EB79C394E03D3B2BB70ED3461ECCDC109BD6A7A5356C11C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Operator attribution is bounded to the declared actuator."
"I1","Fig. 5","c","attr_7","gemma","relation graph","guarded","strict_crossing_rate","component_attribution","0.103448275862069","","87","methodology_closure_v0_1/output_boundary_actuator_attribution_v0_1/outputs/crossmodel_actuator_component_summary.csv","row:7","BB8EAEB285C1EBEA0EB79C394E03D3B2BB70ED3461ECCDC109BD6A7A5356C11C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Operator attribution is bounded to the declared actuator."
"I1","Fig. 5","c","attr_8","gemma","relation graph","operator only","strict_crossing_rate","component_attribution","0.0919540229885057","","87","methodology_closure_v0_1/output_boundary_actuator_attribution_v0_1/outputs/crossmodel_actuator_component_summary.csv","row:8","BB8EAEB285C1EBEA0EB79C394E03D3B2BB70ED3461ECCDC109BD6A7A5356C11C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Operator attribution is bounded to the declared actuator."
"I1","Fig. 5","c","attr_9","gemma","relation graph","precursor only","strict_crossing_rate","component_attribution","0","","87","methodology_closure_v0_1/output_boundary_actuator_attribution_v0_1/outputs/crossmodel_actuator_component_summary.csv","row:9","BB8EAEB285C1EBEA0EB79C394E03D3B2BB70ED3461ECCDC109BD6A7A5356C11C","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","Operator attribution is bounded to the declared actuator."
"B3","Fig. 5","d","dir_1","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0.0804597701149425","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:1","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_2","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:2","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_3","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:3","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_4","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0.195402298850575","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:4","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_5","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0.0574712643678161","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:5","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_6","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0.0804597701149425","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:6","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_7","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0.0229885057471264","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:7","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_8","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:8","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_9","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0.0919540229885058","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:9","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_10","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:10","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_11","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0.126436781609195","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:11","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_12","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0.0229885057471264","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:12","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_13","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0.0919540229885058","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:13","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_14","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0.0229885057471264","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:14","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
"B3","Fig. 5","d","dir_15","qwen","relation graph","random direction","direction_null_crossing_rate","matched_direction_null","0","","87","extension_v0_56/direction_null_formal/direction_null_crossmodel_summary.csv","row:15","B97E950F79ED4B4E5A90F047AB7A3D3FC008107D014E68CB973E7A248CA9A700","scripts/draw_v1r2_figures.R","EBA5CDE19A7C68D13084B6304AD5FEC5FB7A0B2560E31605C19DCEC8F830A3F7","identity","SUPPORTED","No checkpoint meets the corrected direction-specificity threshold."
