prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_class,baseline_top1_token_id,baseline_margin,strict_conflict_to_clean,top1_changed,margin_shift,model
g022_closure_override,22,closure_override,closure,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-2.859375,conflict,14997,-8.65625,False,False,5.796875,qwen
g022_exception_override,22,exception_override,closure,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-1.953125,conflict,14997,-5.109375,False,False,3.15625,qwen
g026_clean,26,clean,stable,policy_boundary_guarded,4787,4882,4787, North,clean,1,2,0.359375,clean,4787,0.359375,False,False,0.0,qwen
g026_redundant,26,redundant,stable,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.1875,conflict,4882,-0.1875,False,False,0.0,qwen
g026_irrelevant,26,irrelevant,stable,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.171875,conflict,4882,-0.171875,False,False,0.0,qwen
g026_paraphrase,26,paraphrase,stable,policy_boundary_guarded,4787,4882,4787, North,clean,1,2,2.453125,clean,4787,2.453125,False,False,0.0,qwen
g026_weak_distractor,26,weak_distractor,competition,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.453125,conflict,4882,-0.453125,False,False,0.0,qwen
g026_competition_balanced,26,competition_balanced,competition,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-1.859375,conflict,4882,-1.859375,False,False,0.0,qwen
g026_direct_conflict,26,direct_conflict,competition,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-2.984375,conflict,4882,-2.984375,False,False,0.0,qwen
g026_closure_update,26,closure_update,closure,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-2.1875,conflict,4882,-3.765625,False,False,1.578125,qwen
g026_closure_override,26,closure_override,closure,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-1.21875,conflict,4882,-4.25,False,False,3.03125,qwen
g026_exception_override,26,exception_override,closure,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.203125,conflict,4882,-4.125,False,False,3.921875,qwen
g030_clean,30,clean,stable,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-1.140625,conflict,8697,-1.140625,False,False,0.0,qwen
g030_redundant,30,redundant,stable,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-0.453125,conflict,8697,-0.453125,False,False,0.0,qwen
g030_irrelevant,30,irrelevant,stable,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-0.75,conflict,8697,-0.75,False,False,0.0,qwen
g030_paraphrase,30,paraphrase,stable,policy_boundary_guarded,3731,8697,3731, Red,clean,1,2,1.375,clean,3731,1.375,False,False,0.0,qwen
g030_weak_distractor,30,weak_distractor,competition,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-0.03125,conflict,8697,-0.03125,False,False,0.0,qwen
g030_competition_balanced,30,competition_balanced,competition,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-2.796875,conflict,8697,-2.796875,False,False,0.0,qwen
g030_direct_conflict,30,direct_conflict,competition,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-3.296875,conflict,8697,-3.296875,False,False,0.0,qwen
g030_closure_update,30,closure_update,closure,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-2.75,conflict,8697,-6.5625,False,False,3.8125,qwen
g030_closure_override,30,closure_override,closure,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-0.890625,conflict,8697,-6.546875,False,False,5.65625,qwen
g030_exception_override,30,exception_override,closure,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-0.5,conflict,8697,-4.484375,False,False,3.984375,qwen
g031_clean,31,clean,stable,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.84375,conflict,25462,-0.84375,False,False,0.0,qwen
g031_redundant,31,redundant,stable,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,0.03125,clean,7840,0.03125,False,False,0.0,qwen
g031_irrelevant,31,irrelevant,stable,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.6875,conflict,25462,-0.6875,False,False,0.0,qwen
g031_paraphrase,31,paraphrase,stable,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,2.140625,clean,7840,2.140625,False,False,0.0,qwen
g031_weak_distractor,31,weak_distractor,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.96875,conflict,25462,-0.96875,False,False,0.0,qwen
g031_competition_balanced,31,competition_balanced,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-3.09375,conflict,25462,-3.09375,False,False,0.0,qwen
g031_direct_conflict,31,direct_conflict,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-5.5,conflict,25462,-5.5,False,False,0.0,qwen
g031_closure_update,31,closure_update,closure,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.953125,conflict,25462,-5.59375,False,False,3.640625,qwen
g031_closure_override,31,closure_override,closure,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,0.609375,conflict,25462,-4.921875,True,True,5.53125,qwen
g031_exception_override,31,exception_override,closure,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.453125,conflict,25462,-2.453125,False,False,0.0,qwen
g033_clean,33,clean,stable,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.59375,conflict,4312,-0.59375,False,False,0.0,qwen
g033_redundant,33,redundant,stable,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.640625,clean,6326,0.640625,False,False,0.0,qwen
g033_irrelevant,33,irrelevant,stable,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.484375,clean,6326,0.484375,False,False,0.0,qwen
g033_paraphrase,33,paraphrase,stable,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,2.203125,clean,6326,2.203125,False,False,0.0,qwen
g033_weak_distractor,33,weak_distractor,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.109375,conflict,4312,-0.109375,False,False,0.0,qwen
g033_competition_balanced,33,competition_balanced,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-1.296875,conflict,4312,-1.296875,False,False,0.0,qwen
g033_direct_conflict,33,direct_conflict,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-3.28125,conflict,4312,-3.28125,False,False,0.0,qwen
g033_closure_update,33,closure_update,closure,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-2.1875,conflict,4312,-6.3125,False,False,4.125,qwen
g033_closure_override,33,closure_override,closure,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.796875,conflict,4312,-3.1875,True,True,3.984375,qwen
g033_exception_override,33,exception_override,closure,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.765625,conflict,4312,-2.71875,True,True,3.484375,qwen
g039_clean,39,clean,stable,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.390625,conflict,4312,-0.390625,False,False,0.0,qwen
g039_redundant,39,redundant,stable,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,1.140625,clean,6326,1.140625,False,False,0.0,qwen
g039_irrelevant,39,irrelevant,stable,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.921875,clean,6326,0.921875,False,False,0.0,qwen
g039_paraphrase,39,paraphrase,stable,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,2.703125,clean,6326,2.703125,False,False,0.0,qwen
g039_weak_distractor,39,weak_distractor,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.75,conflict,4312,-0.75,False,False,0.0,qwen
g039_competition_balanced,39,competition_balanced,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-1.078125,conflict,4312,-1.078125,False,False,0.0,qwen
g039_direct_conflict,39,direct_conflict,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-4.03125,conflict,4312,-4.03125,False,False,0.0,qwen
g039_closure_update,39,closure_update,closure,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.890625,conflict,4312,-6.1875,False,False,5.296875,qwen
g039_closure_override,39,closure_override,closure,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.921875,conflict,4312,-4.671875,True,True,5.59375,qwen
g039_exception_override,39,exception_override,closure,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.609375,conflict,4312,-3.671875,True,True,4.28125,qwen
g040_clean,40,clean,stable,policy_boundary_guarded,42540,14997,42540, Copper,clean,1,2,2.078125,clean,42540,2.078125,False,False,0.0,qwen
g040_redundant,40,redundant,stable,policy_boundary_guarded,42540,14997,42540, Copper,clean,1,2,2.46875,clean,42540,2.46875,False,False,0.0,qwen
g040_irrelevant,40,irrelevant,stable,policy_boundary_guarded,42540,14997,42540, Copper,clean,1,2,0.296875,clean,42540,0.296875,False,False,0.0,qwen
g040_paraphrase,40,paraphrase,stable,policy_boundary_guarded,42540,14997,42540, Copper,clean,1,2,2.96875,clean,42540,2.96875,False,False,0.0,qwen
g040_weak_distractor,40,weak_distractor,competition,policy_boundary_guarded,42540,14997,42540, Copper,clean,1,2,0.0625,clean,42540,0.0625,False,False,0.0,qwen
g040_competition_balanced,40,competition_balanced,competition,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-3.046875,conflict,14997,-3.046875,False,False,0.0,qwen
g040_direct_conflict,40,direct_conflict,competition,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-4.09375,conflict,14997,-4.09375,False,False,0.0,qwen
g040_closure_update,40,closure_update,closure,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-1.4375,conflict,14997,-6.0,False,False,4.5625,qwen
g040_closure_override,40,closure_override,closure,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-1.765625,conflict,14997,-8.53125,False,False,6.765625,qwen
g040_exception_override,40,exception_override,closure,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-0.984375,conflict,14997,-5.75,False,False,4.765625,qwen
g042_clean,42,clean,stable,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-2.015625,conflict,8697,-2.015625,False,False,0.0,qwen
g042_redundant,42,redundant,stable,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-0.953125,conflict,8697,-0.953125,False,False,0.0,qwen
g042_irrelevant,42,irrelevant,stable,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-1.0625,conflict,8697,-1.0625,False,False,0.0,qwen
g042_paraphrase,42,paraphrase,stable,policy_boundary_guarded,3731,8697,3731, Red,clean,1,2,1.53125,clean,3731,1.53125,False,False,0.0,qwen
g042_weak_distractor,42,weak_distractor,competition,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-0.421875,conflict,8697,-0.421875,False,False,0.0,qwen
g042_competition_balanced,42,competition_balanced,competition,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-2.515625,conflict,8697,-2.515625,False,False,0.0,qwen
g042_direct_conflict,42,direct_conflict,competition,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-3.484375,conflict,8697,-3.484375,False,False,0.0,qwen
g042_closure_update,42,closure_update,closure,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-2.34375,conflict,8697,-5.71875,False,False,3.375,qwen
g042_closure_override,42,closure_override,closure,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-1.0,conflict,8697,-6.46875,False,False,5.46875,qwen
g042_exception_override,42,exception_override,closure,policy_boundary_guarded,3731,8697,8697, Blue,conflict,2,1,-0.1875,conflict,8697,-5.03125,False,False,4.84375,qwen
g045_clean,45,clean,stable,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.234375,conflict,4312,-0.234375,False,False,0.0,qwen
g045_redundant,45,redundant,stable,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.625,clean,6326,0.625,False,False,0.0,qwen
g045_irrelevant,45,irrelevant,stable,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.515625,conflict,4312,-0.515625,False,False,0.0,qwen
g045_paraphrase,45,paraphrase,stable,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,2.0625,clean,6326,2.0625,False,False,0.0,qwen
g045_weak_distractor,45,weak_distractor,competition,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.28125,clean,6326,0.28125,False,False,0.0,qwen
g045_competition_balanced,45,competition_balanced,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.875,conflict,4312,-0.875,False,False,0.0,qwen
g045_direct_conflict,45,direct_conflict,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-4.25,conflict,4312,-4.25,False,False,0.0,qwen
g045_closure_update,45,closure_update,closure,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-1.4375,conflict,4312,-5.203125,False,False,3.765625,qwen
g045_closure_override,45,closure_override,closure,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.8125,conflict,4312,-3.59375,True,True,4.40625,qwen
g045_exception_override,45,exception_override,closure,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,1.015625,conflict,4312,-3.953125,True,True,4.96875,qwen
g053_clean,53,clean,stable,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-2.390625,conflict,16570,-2.390625,False,False,0.0,qwen
g053_redundant,53,redundant,stable,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-1.796875,conflict,16570,-1.796875,False,False,0.0,qwen
g053_irrelevant,53,irrelevant,stable,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-3.5625,conflict,16570,-3.5625,False,False,0.0,qwen
g053_paraphrase,53,paraphrase,stable,policy_boundary_guarded,7421,16570,7421, Gold,clean,1,2,3.640625,clean,7421,3.640625,False,False,0.0,qwen
g053_weak_distractor,53,weak_distractor,competition,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-5.5,conflict,16570,-5.5,False,False,0.0,qwen
g053_competition_balanced,53,competition_balanced,competition,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-7.203125,conflict,16570,-7.203125,False,False,0.0,qwen
g053_direct_conflict,53,direct_conflict,competition,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-9.046875,conflict,16570,-9.046875,False,False,0.0,qwen
g053_closure_update,53,closure_update,closure,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-2.765625,conflict,16570,-8.734375,False,False,5.96875,qwen
g053_closure_override,53,closure_override,closure,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-0.515625,conflict,16570,-6.609375,False,False,6.09375,qwen
g053_exception_override,53,exception_override,closure,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-0.609375,conflict,16570,-5.171875,False,False,4.5625,qwen
g064_clean,64,clean,stable,policy_boundary_guarded,42540,14997,42540, Copper,clean,1,2,2.546875,clean,42540,2.546875,False,False,0.0,qwen
g064_redundant,64,redundant,stable,policy_boundary_guarded,42540,14997,42540, Copper,clean,1,2,3.21875,clean,42540,3.21875,False,False,0.0,qwen
g064_irrelevant,64,irrelevant,stable,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-0.03125,conflict,14997,-0.03125,False,False,0.0,qwen
g064_paraphrase,64,paraphrase,stable,policy_boundary_guarded,42540,14997,42540, Copper,clean,1,2,3.546875,clean,42540,3.546875,False,False,0.0,qwen
g064_weak_distractor,64,weak_distractor,competition,policy_boundary_guarded,42540,14997,42540, Copper,clean,1,2,0.15625,clean,42540,0.15625,False,False,0.0,qwen
g064_competition_balanced,64,competition_balanced,competition,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-1.890625,conflict,14997,-1.890625,False,False,0.0,qwen
g064_direct_conflict,64,direct_conflict,competition,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-1.5,conflict,14997,-1.5,False,False,0.0,qwen
g064_closure_update,64,closure_update,closure,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-0.53125,conflict,14997,-1.609375,False,False,1.078125,qwen
g064_closure_override,64,closure_override,closure,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-2.203125,conflict,14997,-6.859375,False,False,4.65625,qwen
g064_exception_override,64,exception_override,closure,policy_boundary_guarded,42540,14997,14997, Silver,conflict,2,1,-1.15625,conflict,14997,-4.515625,False,False,3.359375,qwen
g067_clean,67,clean,stable,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.265625,conflict,25462,-2.265625,False,False,0.0,qwen
g067_redundant,67,redundant,stable,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.171875,conflict,25462,-0.171875,False,False,0.0,qwen
g067_irrelevant,67,irrelevant,stable,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.765625,conflict,25462,-1.765625,False,False,0.0,qwen
g067_paraphrase,67,paraphrase,stable,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,2.203125,clean,7840,2.203125,False,False,0.0,qwen
g067_weak_distractor,67,weak_distractor,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.453125,conflict,25462,-2.453125,False,False,0.0,qwen
g067_competition_balanced,67,competition_balanced,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-3.828125,conflict,25462,-3.828125,False,False,0.0,qwen
g067_direct_conflict,67,direct_conflict,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-6.40625,conflict,25462,-6.40625,False,False,0.0,qwen
g067_closure_update,67,closure_update,closure,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.546875,conflict,25462,-5.578125,False,False,3.03125,qwen
g067_closure_override,67,closure_override,closure,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,0.3125,conflict,25462,-5.84375,True,True,6.15625,qwen
g067_exception_override,67,exception_override,closure,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.046875,conflict,25462,-2.046875,False,False,0.0,qwen
g068_clean,68,clean,stable,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.1875,conflict,4882,-0.1875,False,False,0.0,qwen
g068_redundant,68,redundant,stable,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.3125,conflict,4882,-0.3125,False,False,0.0,qwen
g068_irrelevant,68,irrelevant,stable,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.484375,conflict,4882,-0.484375,False,False,0.0,qwen
g068_paraphrase,68,paraphrase,stable,policy_boundary_guarded,4787,4882,4787, North,clean,1,2,2.25,clean,4787,2.25,False,False,0.0,qwen
g068_weak_distractor,68,weak_distractor,competition,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-1.015625,conflict,4882,-1.015625,False,False,0.0,qwen
g068_competition_balanced,68,competition_balanced,competition,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-1.875,conflict,4882,-1.875,False,False,0.0,qwen
g068_direct_conflict,68,direct_conflict,competition,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-3.265625,conflict,4882,-3.265625,False,False,0.0,qwen
g068_closure_update,68,closure_update,closure,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-2.171875,conflict,4882,-4.25,False,False,2.078125,qwen
g068_closure_override,68,closure_override,closure,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-1.4375,conflict,4882,-4.875,False,False,3.4375,qwen
g068_exception_override,68,exception_override,closure,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.453125,conflict,4882,-3.296875,False,False,2.84375,qwen
g069_clean,69,clean,stable,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-1.171875,conflict,4312,-1.171875,False,False,0.0,qwen
g069_redundant,69,redundant,stable,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.71875,clean,6326,0.71875,False,False,0.0,qwen
g069_irrelevant,69,irrelevant,stable,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.484375,conflict,4312,-0.484375,False,False,0.0,qwen
g069_paraphrase,69,paraphrase,stable,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,2.46875,clean,6326,2.46875,False,False,0.0,qwen
g069_weak_distractor,69,weak_distractor,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.78125,conflict,4312,-0.78125,False,False,0.0,qwen
g069_competition_balanced,69,competition_balanced,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-0.796875,conflict,4312,-0.796875,False,False,0.0,qwen
g069_direct_conflict,69,direct_conflict,competition,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-4.03125,conflict,4312,-4.03125,False,False,0.0,qwen
g069_closure_update,69,closure_update,closure,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-1.46875,conflict,4312,-6.140625,False,False,4.671875,qwen
g069_closure_override,69,closure_override,closure,policy_boundary_guarded,6326,4312,6326, East,clean,1,2,0.359375,conflict,4312,-3.671875,True,True,4.03125,qwen
g069_exception_override,69,exception_override,closure,policy_boundary_guarded,6326,4312,4312, West,conflict,2,1,-1.15625,conflict,4312,-2.578125,False,False,1.421875,qwen
g073_clean,73,clean,stable,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.59375,conflict,25462,-0.59375,False,False,0.0,qwen
g073_redundant,73,redundant,stable,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,0.875,clean,7840,0.875,False,False,0.0,qwen
g073_irrelevant,73,irrelevant,stable,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.859375,conflict,25462,-0.859375,False,False,0.0,qwen
g073_paraphrase,73,paraphrase,stable,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,2.390625,clean,7840,2.390625,False,False,0.0,qwen
g073_weak_distractor,73,weak_distractor,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.890625,conflict,25462,-1.890625,False,False,0.0,qwen
g073_competition_balanced,73,competition_balanced,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-4.234375,conflict,25462,-4.234375,False,False,0.0,qwen
g073_direct_conflict,73,direct_conflict,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-4.640625,conflict,25462,-4.640625,False,False,0.0,qwen
g073_closure_update,73,closure_update,closure,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.515625,conflict,25462,-5.546875,False,False,3.03125,qwen
g073_closure_override,73,closure_override,closure,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,0.4375,conflict,25462,-5.078125,True,True,5.515625,qwen
g073_exception_override,73,exception_override,closure,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,1.046875,conflict,25462,-2.96875,True,True,4.015625,qwen
g077_clean,77,clean,stable,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-4.65625,conflict,16570,-4.65625,False,False,0.0,qwen
g077_redundant,77,redundant,stable,policy_boundary_guarded,7421,16570,7421, Gold,clean,1,1,0.0,clean,7421,0.0,False,False,0.0,qwen
g077_irrelevant,77,irrelevant,stable,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-3.234375,conflict,16570,-3.234375,False,False,0.0,qwen
g077_paraphrase,77,paraphrase,stable,policy_boundary_guarded,7421,16570,7421, Gold,clean,1,2,3.65625,clean,7421,3.65625,False,False,0.0,qwen
g077_weak_distractor,77,weak_distractor,competition,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-5.171875,conflict,16570,-5.171875,False,False,0.0,qwen
g077_competition_balanced,77,competition_balanced,competition,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-5.46875,conflict,16570,-5.46875,False,False,0.0,qwen
g077_direct_conflict,77,direct_conflict,competition,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-7.734375,conflict,16570,-7.734375,False,False,0.0,qwen
g077_closure_update,77,closure_update,closure,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-3.6875,conflict,16570,-10.1875,False,False,6.5,qwen
g077_closure_override,77,closure_override,closure,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-1.46875,conflict,16570,-7.203125,False,False,5.734375,qwen
g077_exception_override,77,exception_override,closure,policy_boundary_guarded,7421,16570,16570, Iron,conflict,2,1,-1.3125,conflict,16570,-6.921875,False,False,5.609375,qwen
g079_clean,79,clean,stable,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.1875,conflict,25462,-1.1875,False,False,0.0,qwen
g079_redundant,79,redundant,stable,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,0.40625,clean,7840,0.40625,False,False,0.0,qwen
g079_irrelevant,79,irrelevant,stable,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.25,conflict,25462,-1.25,False,False,0.0,qwen
g079_paraphrase,79,paraphrase,stable,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,2.734375,clean,7840,2.734375,False,False,0.0,qwen
g079_weak_distractor,79,weak_distractor,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-1.046875,conflict,25462,-1.046875,False,False,0.0,qwen
g079_competition_balanced,79,competition_balanced,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.71875,conflict,25462,-2.71875,False,False,0.0,qwen
g079_direct_conflict,79,direct_conflict,competition,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-4.515625,conflict,25462,-4.515625,False,False,0.0,qwen
g079_closure_update,79,closure_update,closure,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-0.890625,conflict,25462,-2.96875,False,False,2.078125,qwen
g079_closure_override,79,closure_override,closure,policy_boundary_guarded,7840,25462,7840, Green,clean,1,2,0.8125,conflict,25462,-5.0625,True,True,5.875,qwen
g079_exception_override,79,exception_override,closure,policy_boundary_guarded,7840,25462,25462, Yellow,conflict,2,1,-2.859375,conflict,25462,-2.859375,False,False,0.0,qwen
g080_clean,80,clean,stable,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-1.34375,conflict,4882,-1.34375,False,False,0.0,qwen
g080_redundant,80,redundant,stable,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.609375,conflict,4882,-0.609375,False,False,0.0,qwen
g080_irrelevant,80,irrelevant,stable,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-1.90625,conflict,4882,-1.90625,False,False,0.0,qwen
g080_paraphrase,80,paraphrase,stable,policy_boundary_guarded,4787,4882,4787, North,clean,1,2,2.171875,clean,4787,2.171875,False,False,0.0,qwen
g080_weak_distractor,80,weak_distractor,competition,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.953125,conflict,4882,-0.953125,False,False,0.0,qwen
g080_competition_balanced,80,competition_balanced,competition,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-1.78125,conflict,4882,-1.78125,False,False,0.0,qwen
g080_direct_conflict,80,direct_conflict,competition,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-3.296875,conflict,4882,-3.296875,False,False,0.0,qwen
g080_closure_update,80,closure_update,closure,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-1.8125,conflict,4882,-3.171875,False,False,1.359375,qwen
g080_closure_override,80,closure_override,closure,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.9375,conflict,4882,-4.03125,False,False,3.09375,qwen
g080_exception_override,80,exception_override,closure,policy_boundary_guarded,4787,4882,4882, South,conflict,2,1,-0.296875,conflict,4882,-3.40625,False,False,3.109375,qwen
