prompt_id,graph_id,condition,mechanism,control,clean_label,conflict_label,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_class,baseline_top1_token_id,strict_conflict_to_clean,any_to_clean,top1_changed
g012_paraphrase,12,paraphrase,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.5859375,other,5231,False,False,False
g012_weak_distractor,12,weak_distractor,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,4,2.859375,other,5231,False,False,False
g012_competition_balanced,12,competition_balanced,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.7421875,other,5231,False,False,False
g012_direct_conflict,12,direct_conflict,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.515625,other,5231,False,False,False
g012_closure_update,12,closure_update,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.234375,other,5231,False,False,False
g012_closure_override,12,closure_override,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,3,2,-1.8203125,conflict,7640,False,False,True
g012_exception_override,12,exception_override,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,3,2,-1.75,other,5231,False,False,False
g015_clean,15,clean,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,1.7421875,other,5231,False,False,False
g015_redundant,15,redundant,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,1.546875,other,5231,False,False,False
g015_irrelevant,15,irrelevant,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,3.21875,clean,5571,False,False,True
g015_paraphrase,15,paraphrase,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,6,1.671875,other,5231,False,False,False
g015_weak_distractor,15,weak_distractor,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,2.65625,other,5231,False,False,False
g015_competition_balanced,15,competition_balanced,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,1.9140625,other,5231,False,False,False
g015_direct_conflict,15,direct_conflict,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,1.7265625,other,5231,False,False,False
g015_closure_update,15,closure_update,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,1.1953125,other,5231,False,False,False
g015_closure_override,15,closure_override,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,3,2,-1.953125,conflict,4589,False,False,True
g015_exception_override,15,exception_override,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,3,2,-1.21875,other,5231,False,False,False
g018_clean,18,clean,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.8828125,other,5231,False,False,False
g018_redundant,18,redundant,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.7578125,other,5231,False,False,False
g018_irrelevant,18,irrelevant,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,5,2.8515625,other,5231,False,False,False
g018_paraphrase,18,paraphrase,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.046875,other,5231,False,False,False
g018_weak_distractor,18,weak_distractor,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,2.21875,other,5231,False,False,False
g018_competition_balanced,18,competition_balanced,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.203125,other,5231,False,False,False
g018_direct_conflict,18,direct_conflict,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,0.703125,other,5231,False,False,False
g018_closure_update,18,closure_update,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,0.5546875,other,5231,False,False,False
g018_closure_override,18,closure_override,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,3,2,-2.078125,conflict,7640,False,False,True
g018_exception_override,18,exception_override,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,3,2,-2.109375,other,5231,False,False,False
g022_clean,22,clean,stable,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,1.7421875,other,5231,False,False,False
g022_redundant,22,redundant,stable,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,1.0078125,other,5231,False,False,False
g022_irrelevant,22,irrelevant,stable,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,4,2.7421875,other,5231,False,False,False
g022_paraphrase,22,paraphrase,stable,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,6,2.5859375,other,5231,False,False,False
g022_weak_distractor,22,weak_distractor,competition,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,2.3984375,other,5231,False,False,False
g022_competition_balanced,22,competition_balanced,competition,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,4,2.828125,other,5231,False,False,False
g022_direct_conflict,22,direct_conflict,competition,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,1.5546875,other,5231,False,False,False
g022_closure_update,22,closure_update,closure,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,1.9609375,other,5231,False,False,False
g022_closure_override,22,closure_override,closure,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,3,2,-1.1953125,conflict,15934,False,False,True
g022_exception_override,22,exception_override,closure,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,3,2,-0.703125,other,5231,False,False,False
g026_clean,26,clean,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,0.7578125,other,5231,False,False,False
g026_redundant,26,redundant,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,0.8046875,other,5231,False,False,False
g026_irrelevant,26,irrelevant,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,1.625,other,5231,False,False,False
g026_paraphrase,26,paraphrase,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,4,6,0.1640625,other,5231,False,False,False
g026_weak_distractor,26,weak_distractor,competition,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,1.8671875,other,5231,False,False,False
g026_competition_balanced,26,competition_balanced,competition,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,0.265625,other,5231,False,False,False
g026_direct_conflict,26,direct_conflict,competition,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,0.5625,other,5231,False,False,False
g026_closure_update,26,closure_update,closure,same_combo_fixed,North,South,4612,4316,5231, **,other,3,2,-0.046875,other,5231,False,False,False
g026_closure_override,26,closure_override,closure,same_combo_fixed,North,South,4612,4316,5231, **,other,3,2,-1.9296875,conflict,4316,False,False,True
g026_exception_override,26,exception_override,closure,same_combo_fixed,North,South,4612,4316,5231, **,other,3,2,-1.4609375,other,5231,False,False,False
g030_clean,30,clean,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,5,2.6484375,other,5231,False,False,False
g030_redundant,30,redundant,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,2.4140625,other,5231,False,False,False
g030_irrelevant,30,irrelevant,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,6,3.0078125,other,5231,False,False,False
g030_paraphrase,30,paraphrase,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,5,1.484375,other,5231,False,False,False
g030_weak_distractor,30,weak_distractor,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,2.2265625,other,5231,False,False,False
g030_competition_balanced,30,competition_balanced,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.5078125,other,5231,False,False,False
g030_direct_conflict,30,direct_conflict,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.3671875,other,5231,False,False,False
g030_closure_update,30,closure_update,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,0.8984375,other,5231,False,False,False
g030_closure_override,30,closure_override,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,3,2,-1.8125,conflict,7640,False,False,True
g030_exception_override,30,exception_override,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,3,2,-1.9609375,other,5231,False,False,False
g031_clean,31,clean,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,4,3.421875,other,5231,False,False,False
g031_redundant,31,redundant,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,2.765625,other,5231,False,False,False
g031_irrelevant,31,irrelevant,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,6,3.734375,clean,6724,False,False,True
g031_paraphrase,31,paraphrase,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,5,2.25,other,5231,False,False,False
g031_weak_distractor,31,weak_distractor,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,6,3.3984375,other,5231,False,False,False
g031_competition_balanced,31,competition_balanced,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,4,2.671875,other,5231,False,False,False
g031_direct_conflict,31,direct_conflict,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,4,2.8671875,other,5231,False,False,False
g031_closure_update,31,closure_update,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,2.265625,other,5231,False,False,False
g031_closure_override,31,closure_override,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,3,2,-0.1953125,other,5231,False,False,False
g031_exception_override,31,exception_override,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,3,2,-1.1796875,other,5231,False,False,False
g033_clean,33,clean,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,2.6015625,clean,5571,False,False,True
g033_redundant,33,redundant,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.3359375,other,5231,False,False,False
g033_irrelevant,33,irrelevant,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,3.1953125,clean,5571,False,False,True
g033_paraphrase,33,paraphrase,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,5,1.5859375,other,5231,False,False,False
g033_weak_distractor,33,weak_distractor,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,3.3125,other,5231,False,False,False
g033_competition_balanced,33,competition_balanced,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.328125,other,5231,False,False,False
g033_direct_conflict,33,direct_conflict,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.0625,other,5231,False,False,False
g033_closure_update,33,closure_update,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.828125,clean,5571,False,False,True
g033_closure_override,33,closure_override,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,3,2,-0.0390625,other,5231,False,False,False
g033_exception_override,33,exception_override,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,0.2890625,other,5231,False,False,False
g039_clean,39,clean,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.125,other,5231,False,False,False
g039_redundant,39,redundant,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.03125,other,5231,False,False,False
g039_irrelevant,39,irrelevant,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,3.203125,clean,5571,False,False,True
g039_paraphrase,39,paraphrase,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,1.3828125,other,5231,False,False,False
g039_weak_distractor,39,weak_distractor,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,3.453125,clean,5571,False,False,True
g039_competition_balanced,39,competition_balanced,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.328125,other,5231,False,False,False
g039_direct_conflict,39,direct_conflict,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.0546875,other,5231,False,False,False
g039_closure_update,39,closure_update,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.375,other,5231,False,False,False
g039_closure_override,39,closure_override,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,3,2,-0.5234375,conflict,4589,False,False,True
g039_exception_override,39,exception_override,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,3,2,-0.546875,other,5231,False,False,False
g040_clean,40,clean,stable,same_combo_fixed,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.8125,clean,38315,False,False,False
g040_redundant,40,redundant,stable,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,1.8671875,other,5231,False,False,False
g040_irrelevant,40,irrelevant,stable,same_combo_fixed,Copper,Silver,38315,15934,38315, Copper,clean,1,4,3.3984375,clean,38315,False,False,False
g040_paraphrase,40,paraphrase,stable,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,4,2.171875,other,5231,False,False,False
g040_weak_distractor,40,weak_distractor,competition,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,4,3.203125,other,5231,False,False,False
g040_competition_balanced,40,competition_balanced,competition,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,4,3.7421875,clean,38315,False,False,True
g040_direct_conflict,40,direct_conflict,competition,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,2.1953125,other,5231,False,False,False
g040_closure_update,40,closure_update,closure,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,2.140625,other,5231,False,False,False
g040_closure_override,40,closure_override,closure,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,3,2,-0.6640625,conflict,15934,False,False,True
g040_exception_override,40,exception_override,closure,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,3,2,-0.3984375,other,5231,False,False,False
g042_clean,42,clean,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,4,2.6796875,other,5231,False,False,False
g042_redundant,42,redundant,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,4,2.609375,other,5231,False,False,False
g042_irrelevant,42,irrelevant,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,6,3.1171875,other,5231,False,False,False
g042_paraphrase,42,paraphrase,stable,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,5,1.6875,other,5231,False,False,False
g042_weak_distractor,42,weak_distractor,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,2.3984375,other,5231,False,False,False
g042_competition_balanced,42,competition_balanced,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.71875,other,5231,False,False,False
g042_direct_conflict,42,direct_conflict,competition,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.5546875,other,5231,False,False,False
g042_closure_update,42,closure_update,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,2,3,1.15625,other,5231,False,False,False
g042_closure_override,42,closure_override,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,3,2,-1.625,conflict,7640,False,False,True
g042_exception_override,42,exception_override,closure,same_combo_fixed,Red,Blue,4075,7640,5231, **,other,3,2,-1.921875,other,5231,False,False,False
g045_clean,45,clean,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,2.78125,other,5231,False,False,False
g045_redundant,45,redundant,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.59375,other,5231,False,False,False
g045_irrelevant,45,irrelevant,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,3.40625,clean,5571,False,False,True
g045_paraphrase,45,paraphrase,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,6,1.484375,other,5231,False,False,False
g045_weak_distractor,45,weak_distractor,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,5,3.609375,clean,5571,False,False,True
g045_competition_balanced,45,competition_balanced,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.9375,clean,5571,False,False,True
g045_direct_conflict,45,direct_conflict,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.671875,other,5231,False,False,False
g045_closure_update,45,closure_update,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,2,6,3.0390625,other,5231,False,False,False
g045_closure_override,45,closure_override,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,0.34375,other,5231,False,False,False
g045_exception_override,45,exception_override,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,0.5546875,other,5231,False,False,False
g053_clean,53,clean,stable,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,4,2.1484375,other,5231,False,False,False
g053_redundant,53,redundant,stable,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,3,1.78125,other,5231,False,False,False
g053_irrelevant,53,irrelevant,stable,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,6,2.8984375,other,5231,False,False,False
g053_paraphrase,53,paraphrase,stable,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,5,2.765625,clean,6863,False,False,True
g053_weak_distractor,53,weak_distractor,competition,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,6,3.09375,other,5231,False,False,False
g053_competition_balanced,53,competition_balanced,competition,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,3,1.3671875,other,5231,False,False,False
g053_direct_conflict,53,direct_conflict,competition,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,3,1.078125,other,5231,False,False,False
g053_closure_update,53,closure_update,closure,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,3,2.3125,other,5231,False,False,False
g053_closure_override,53,closure_override,closure,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,3,0.0703125,other,5231,False,False,False
g053_exception_override,53,exception_override,closure,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,3,2,-0.3125,other,5231,False,False,False
g064_clean,64,clean,stable,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,2.5078125,other,5231,False,False,False
g064_redundant,64,redundant,stable,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,1.75,other,5231,False,False,False
g064_irrelevant,64,irrelevant,stable,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,1,3,2.5703125,clean,38315,False,False,True
g064_paraphrase,64,paraphrase,stable,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,1.90625,clean,38315,False,False,True
g064_weak_distractor,64,weak_distractor,competition,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,2.3203125,other,5231,False,False,False
g064_competition_balanced,64,competition_balanced,competition,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,2.6484375,other,5231,False,False,False
g064_direct_conflict,64,direct_conflict,competition,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,1.8203125,other,5231,False,False,False
g064_closure_update,64,closure_update,closure,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,2,3,2.0234375,other,5231,False,False,False
g064_closure_override,64,closure_override,closure,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,3,2,-0.5390625,conflict,15934,False,False,True
g064_exception_override,64,exception_override,closure,same_combo_fixed,Copper,Silver,38315,15934,5231, **,other,3,2,-0.9140625,other,5231,False,False,False
g067_clean,67,clean,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,6,3.546875,other,5231,False,False,False
g067_redundant,67,redundant,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,4,3.078125,other,5231,False,False,False
g067_irrelevant,67,irrelevant,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,6,3.90625,other,5231,False,False,False
g067_paraphrase,67,paraphrase,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,1.9609375,other,5231,False,False,False
g067_weak_distractor,67,weak_distractor,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,7,3.8359375,other,5231,False,False,False
g067_competition_balanced,67,competition_balanced,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,4,3.2890625,other,5231,False,False,False
g067_direct_conflict,67,direct_conflict,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,4,3.125,other,5231,False,False,False
g067_closure_update,67,closure_update,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,1.9453125,other,5231,False,False,False
g067_closure_override,67,closure_override,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,3,2,-0.4765625,other,5231,False,False,False
g067_exception_override,67,exception_override,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,3,2,-1.3515625,other,5231,False,False,False
g068_clean,68,clean,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,2.125,other,5231,False,False,False
g068_redundant,68,redundant,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,2.40625,other,5231,False,False,False
g068_irrelevant,68,irrelevant,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,4,3.25,clean,4612,False,False,True
g068_paraphrase,68,paraphrase,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,4,0.7890625,other,5231,False,False,False
g068_weak_distractor,68,weak_distractor,competition,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,2.9921875,clean,4612,False,False,True
g068_competition_balanced,68,competition_balanced,competition,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,1.5234375,other,5231,False,False,False
g068_direct_conflict,68,direct_conflict,competition,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,1.9296875,other,5231,False,False,False
g068_closure_update,68,closure_update,closure,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,0.9140625,other,5231,False,False,False
g068_closure_override,68,closure_override,closure,same_combo_fixed,North,South,4612,4316,5231, **,other,3,2,-1.078125,conflict,4316,False,False,True
g068_exception_override,68,exception_override,closure,same_combo_fixed,North,South,4612,4316,5231, **,other,3,2,-1.21875,other,5231,False,False,False
g069_clean,69,clean,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,2.765625,other,5231,False,False,False
g069_redundant,69,redundant,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.7734375,other,5231,False,False,False
g069_irrelevant,69,irrelevant,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,4,4.0,clean,5571,False,False,True
g069_paraphrase,69,paraphrase,stable,same_combo_fixed,East,West,5571,4589,5231, **,other,2,6,2.1484375,other,5231,False,False,False
g069_weak_distractor,69,weak_distractor,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,7,3.71875,other,5231,False,False,False
g069_competition_balanced,69,competition_balanced,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.8671875,clean,5571,False,False,True
g069_direct_conflict,69,direct_conflict,competition,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,2.390625,other,5231,False,False,False
g069_closure_update,69,closure_update,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,2,5,2.921875,other,5231,False,False,False
g069_closure_override,69,closure_override,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,2,3,0.1171875,other,5231,False,False,False
g069_exception_override,69,exception_override,closure,same_combo_fixed,East,West,5571,4589,5231, **,other,2,2,0.0,other,5231,False,False,False
g073_clean,73,clean,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,6,3.0546875,other,5231,False,False,False
g073_redundant,73,redundant,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,4,2.90625,other,5231,False,False,False
g073_irrelevant,73,irrelevant,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,6,3.40625,other,5231,False,False,False
g073_paraphrase,73,paraphrase,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,5,1.828125,other,5231,False,False,False
g073_weak_distractor,73,weak_distractor,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,6,3.0078125,other,5231,False,False,False
g073_competition_balanced,73,competition_balanced,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,1.9453125,other,5231,False,False,False
g073_direct_conflict,73,direct_conflict,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,1.9140625,other,5231,False,False,False
g073_closure_update,73,closure_update,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,1.4765625,other,5231,False,False,False
g073_closure_override,73,closure_override,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,3,2,-1.5,other,5231,False,False,False
g073_exception_override,73,exception_override,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,3,2,-1.65625,other,5231,False,False,False
g077_clean,77,clean,stable,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,6,2.34375,other,5231,False,False,False
g077_redundant,77,redundant,stable,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,5,2.5546875,other,5231,False,False,False
g077_irrelevant,77,irrelevant,stable,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,6,3.78125,other,5231,False,False,False
g077_paraphrase,77,paraphrase,stable,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,8,3.109375,clean,6863,False,False,True
g077_weak_distractor,77,weak_distractor,competition,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,6,3.5625,other,5231,False,False,False
g077_competition_balanced,77,competition_balanced,competition,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,3,2.1640625,other,5231,False,False,False
g077_direct_conflict,77,direct_conflict,competition,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,3,2.40625,other,5231,False,False,False
g077_closure_update,77,closure_update,closure,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,2,3,2.28125,other,5231,False,False,False
g077_closure_override,77,closure_override,closure,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,3,2,-0.375,other,5231,False,False,False
g077_exception_override,77,exception_override,closure,same_combo_fixed,Gold,Iron,6863,17186,5231, **,other,3,2,-0.7109375,other,5231,False,False,False
g079_clean,79,clean,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,4,2.53125,other,5231,False,False,False
g079_redundant,79,redundant,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,1.796875,other,5231,False,False,False
g079_irrelevant,79,irrelevant,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,4,2.6953125,other,5231,False,False,False
g079_paraphrase,79,paraphrase,stable,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,1.5,other,5231,False,False,False
g079_weak_distractor,79,weak_distractor,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,5,2.5703125,other,5231,False,False,False
g079_competition_balanced,79,competition_balanced,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,1.5390625,other,5231,False,False,False
g079_direct_conflict,79,direct_conflict,competition,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,1.09375,other,5231,False,False,False
g079_closure_update,79,closure_update,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,2,3,1.3671875,other,5231,False,False,False
g079_closure_override,79,closure_override,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,3,2,-0.921875,conflict,21730,False,False,True
g079_exception_override,79,exception_override,closure,same_combo_fixed,Green,Yellow,6724,21730,5231, **,other,3,2,-1.8203125,other,5231,False,False,False
g080_clean,80,clean,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,1.96875,other,5231,False,False,False
g080_redundant,80,redundant,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,1.9765625,other,5231,False,False,False
g080_irrelevant,80,irrelevant,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,4,2.7578125,clean,4612,False,False,True
g080_paraphrase,80,paraphrase,stable,same_combo_fixed,North,South,4612,4316,5231, **,other,2,4,0.609375,other,5231,False,False,False
g080_weak_distractor,80,weak_distractor,competition,same_combo_fixed,North,South,4612,4316,5231, **,other,2,5,3.1484375,other,5231,False,False,False
g080_competition_balanced,80,competition_balanced,competition,same_combo_fixed,North,South,4612,4316,5231, **,other,2,3,0.84375,other,5231,False,False,False
