prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_token_id,baseline_top1_class,baseline_margin,strict_conflict_to_clean,nonclosure_top1_changed,margin_shift,model,random_seed
g067_closure_override,67,closure_override,closure,random_direction_009,7997,26541,22559, Answer,other,5937,15252,1.36328125,7997,clean,0.296875,False,True,1.06640625,llama,2026082311
g067_exception_override,67,exception_override,closure,random_direction_009,7997,26541,22559, Answer,other,12936,39569,1.75,26541,conflict,-0.640625,False,True,2.390625,llama,2026082311
g068_clean,68,clean,stable,random_direction_009,4892,4987,4892, North,clean,1,3,1.140625,4892,clean,1.140625,False,False,0.0,llama,2026082311
g068_redundant,68,redundant,stable,random_direction_009,4892,4987,4892, North,clean,1,2,0.984375,4892,clean,0.984375,False,False,0.0,llama,2026082311
g068_irrelevant,68,irrelevant,stable,random_direction_009,4892,4987,4892, North,clean,1,3,1.171875,4892,clean,1.171875,False,False,0.0,llama,2026082311
g068_paraphrase,68,paraphrase,stable,random_direction_009,4892,4987,4892, North,clean,1,2,2.28125,4892,clean,2.28125,False,False,0.0,llama,2026082311
g068_weak_distractor,68,weak_distractor,competition,random_direction_009,4892,4987,4892, North,clean,1,3,1.328125,4892,clean,1.328125,False,False,0.0,llama,2026082311
g068_competition_balanced,68,competition_balanced,competition,random_direction_009,4892,4987,4892, North,clean,1,3,0.3125,4892,clean,0.3125,False,False,0.0,llama,2026082311
g068_direct_conflict,68,direct_conflict,competition,random_direction_009,4892,4987,4892, North,clean,1,2,0.640625,4892,clean,0.640625,False,False,0.0,llama,2026082311
g068_closure_update,68,closure_update,closure,random_direction_009,4892,4987,22559, Answer,other,34969,27027,-0.43359375,4892,clean,0.453125,False,True,-0.88671875,llama,2026082311
g068_closure_override,68,closure_override,closure,random_direction_009,4892,4987,4892, North,clean,1,2,0.9375,4892,clean,0.9375,False,False,0.0,llama,2026082311
g068_exception_override,68,exception_override,closure,random_direction_009,4892,4987,22559, Answer,other,28933,24926,-0.24609375,4892,clean,0.390625,False,True,-0.63671875,llama,2026082311
g069_clean,69,clean,stable,random_direction_009,6460,4410,86868, Uma,other,5,4,-0.4375,86868,other,-0.4375,False,False,0.0,llama,2026082311
g069_redundant,69,redundant,stable,random_direction_009,6460,4410,86868, Uma,other,5,4,-0.109375,86868,other,-0.109375,False,False,0.0,llama,2026082311
g069_irrelevant,69,irrelevant,stable,random_direction_009,6460,4410,86868, Uma,other,3,2,-0.140625,86868,other,-0.140625,False,False,0.0,llama,2026082311
g069_paraphrase,69,paraphrase,stable,random_direction_009,6460,4410,6460, East,clean,1,2,1.5625,6460,clean,1.5625,False,False,0.0,llama,2026082311
g069_weak_distractor,69,weak_distractor,competition,random_direction_009,6460,4410,86868, Uma,other,4,5,0.015625,86868,other,0.015625,False,False,0.0,llama,2026082311
g069_competition_balanced,69,competition_balanced,competition,random_direction_009,6460,4410,86868, Uma,other,6,2,-0.609375,86868,other,-0.609375,False,False,0.0,llama,2026082311
g069_direct_conflict,69,direct_conflict,competition,random_direction_009,6460,4410,86868, Uma,other,4,2,-0.203125,86868,other,-0.203125,False,False,0.0,llama,2026082311
g069_closure_update,69,closure_update,closure,random_direction_009,6460,4410,22559, Answer,other,12781,31826,1.41015625,4410,conflict,-0.328125,False,True,1.73828125,llama,2026082311
g069_closure_override,69,closure_override,closure,random_direction_009,6460,4410,4410, West,conflict,2,1,-0.390625,4410,conflict,-0.390625,False,False,0.0,llama,2026082311
g069_exception_override,69,exception_override,closure,random_direction_009,6460,4410,86868, Uma,other,10,16,0.6953125,4410,conflict,-0.96875,False,True,1.6640625,llama,2026082311
g073_clean,73,clean,stable,random_direction_009,7997,26541,1630, X,other,2,3,0.328125,1630,other,0.328125,False,False,0.0,llama,2026082311
g073_redundant,73,redundant,stable,random_direction_009,7997,26541,1630, X,other,2,3,0.203125,1630,other,0.203125,False,False,0.0,llama,2026082311
g073_irrelevant,73,irrelevant,stable,random_direction_009,7997,26541,1630, X,other,2,3,0.4375,1630,other,0.4375,False,False,0.0,llama,2026082311
g073_paraphrase,73,paraphrase,stable,random_direction_009,7997,26541,26541, Yellow,conflict,2,1,-0.046875,26541,conflict,-0.046875,False,False,0.0,llama,2026082311
g073_weak_distractor,73,weak_distractor,competition,random_direction_009,7997,26541,1630, X,other,3,2,-0.09375,1630,other,-0.09375,False,False,0.0,llama,2026082311
g073_competition_balanced,73,competition_balanced,competition,random_direction_009,7997,26541,1630, X,other,3,2,-0.640625,1630,other,-0.640625,False,False,0.0,llama,2026082311
g073_direct_conflict,73,direct_conflict,competition,random_direction_009,7997,26541,1630, X,other,3,2,-0.078125,1630,other,-0.078125,False,False,0.0,llama,2026082311
g073_closure_update,73,closure_update,closure,random_direction_009,7997,26541,22559, Answer,other,11262,18831,0.74609375,26541,conflict,-0.8125,False,True,1.55859375,llama,2026082311
g073_closure_override,73,closure_override,closure,random_direction_009,7997,26541,22559, Answer,other,3672,5593,0.625,1630,other,0.0,False,True,0.625,llama,2026082311
g073_exception_override,73,exception_override,closure,random_direction_009,7997,26541,22559, Answer,other,13440,40522,1.75,26541,conflict,-0.953125,False,True,2.703125,llama,2026082311
g077_clean,77,clean,stable,random_direction_009,7573,16979,1630, X,other,2,3,1.09375,1630,other,1.09375,False,False,0.0,llama,2026082311
g077_redundant,77,redundant,stable,random_direction_009,7573,16979,1630, X,other,2,3,1.03125,1630,other,1.03125,False,False,0.0,llama,2026082311
g077_irrelevant,77,irrelevant,stable,random_direction_009,7573,16979,1630, X,other,2,4,1.578125,1630,other,1.578125,False,False,0.0,llama,2026082311
g077_paraphrase,77,paraphrase,stable,random_direction_009,7573,16979,7573, Gold,clean,1,3,2.0,7573,clean,2.0,False,False,0.0,llama,2026082311
g077_weak_distractor,77,weak_distractor,competition,random_direction_009,7573,16979,1630, X,other,2,4,1.453125,1630,other,1.453125,False,False,0.0,llama,2026082311
g077_competition_balanced,77,competition_balanced,competition,random_direction_009,7573,16979,1630, X,other,2,3,0.734375,1630,other,0.734375,False,False,0.0,llama,2026082311
g077_direct_conflict,77,direct_conflict,competition,random_direction_009,7573,16979,1630, X,other,2,3,1.3125,1630,other,1.3125,False,False,0.0,llama,2026082311
g077_closure_update,77,closure_update,closure,random_direction_009,7573,16979,22559, Answer,other,15,436,4.109375,1630,other,1.171875,False,True,2.9375,llama,2026082311
g077_closure_override,77,closure_override,closure,random_direction_009,7573,16979,22559, Answer,other,909,1616,0.7265625,1630,other,1.3125,False,True,-0.5859375,llama,2026082311
g077_exception_override,77,exception_override,closure,random_direction_009,7573,16979,22559, Answer,other,946,1978,0.9375,1630,other,1.453125,False,True,-0.515625,llama,2026082311
g079_clean,79,clean,stable,random_direction_009,7997,26541,7997, Green,clean,1,2,0.234375,7997,clean,0.234375,False,False,0.0,llama,2026082311
g079_redundant,79,redundant,stable,random_direction_009,7997,26541,7997, Green,clean,1,2,0.375,7997,clean,0.375,False,False,0.0,llama,2026082311
g079_irrelevant,79,irrelevant,stable,random_direction_009,7997,26541,7997, Green,clean,1,2,0.765625,7997,clean,0.765625,False,False,0.0,llama,2026082311
g079_paraphrase,79,paraphrase,stable,random_direction_009,7997,26541,7997, Green,clean,1,2,0.375,7997,clean,0.375,False,False,0.0,llama,2026082311
g079_weak_distractor,79,weak_distractor,competition,random_direction_009,7997,26541,7997, Green,clean,1,2,0.234375,7997,clean,0.234375,False,False,0.0,llama,2026082311
g079_competition_balanced,79,competition_balanced,competition,random_direction_009,7997,26541,26541, Yellow,conflict,2,1,-0.609375,26541,conflict,-0.609375,False,False,0.0,llama,2026082311
g079_direct_conflict,79,direct_conflict,competition,random_direction_009,7997,26541,26541, Yellow,conflict,2,1,-0.078125,26541,conflict,-0.078125,False,False,0.0,llama,2026082311
g079_closure_update,79,closure_update,closure,random_direction_009,7997,26541,22559, Answer,other,10906,28639,1.4453125,26541,conflict,-0.53125,False,True,1.9765625,llama,2026082311
g079_closure_override,79,closure_override,closure,random_direction_009,7997,26541,22559, Answer,other,1604,7212,2.1484375,26541,conflict,-0.328125,False,True,2.4765625,llama,2026082311
g079_exception_override,79,exception_override,closure,random_direction_009,7997,26541,22559, Answer,other,10168,41325,2.171875,26541,conflict,-0.921875,False,True,3.09375,llama,2026082311
g080_clean,80,clean,stable,random_direction_009,4892,4987,4892, North,clean,1,2,0.234375,4892,clean,0.234375,False,False,0.0,llama,2026082311
g080_redundant,80,redundant,stable,random_direction_009,4892,4987,4892, North,clean,1,2,0.28125,4892,clean,0.28125,False,False,0.0,llama,2026082311
g080_irrelevant,80,irrelevant,stable,random_direction_009,4892,4987,4892, North,clean,1,2,0.71875,4892,clean,0.71875,False,False,0.0,llama,2026082311
g080_paraphrase,80,paraphrase,stable,random_direction_009,4892,4987,4892, North,clean,1,2,1.6875,4892,clean,1.6875,False,False,0.0,llama,2026082311
g080_weak_distractor,80,weak_distractor,competition,random_direction_009,4892,4987,4892, North,clean,1,2,0.359375,4892,clean,0.359375,False,False,0.0,llama,2026082311
g080_competition_balanced,80,competition_balanced,competition,random_direction_009,4892,4987,4987, South,conflict,2,1,-0.15625,4987,conflict,-0.15625,False,False,0.0,llama,2026082311
g080_direct_conflict,80,direct_conflict,competition,random_direction_009,4892,4987,4892, North,clean,1,2,0.03125,4892,clean,0.03125,False,False,0.0,llama,2026082311
g080_closure_update,80,closure_update,closure,random_direction_009,4892,4987,22559, Answer,other,40573,31277,-0.474609375,4987,conflict,-0.25,False,True,-0.224609375,llama,2026082311
g080_closure_override,80,closure_override,closure,random_direction_009,4892,4987,22559, Answer,other,121,437,1.6015625,4892,clean,0.171875,False,True,1.4296875,llama,2026082311
g080_exception_override,80,exception_override,closure,random_direction_009,4892,4987,22559, Answer,other,32569,28641,-0.21484375,4987,conflict,-0.28125,False,True,0.06640625,llama,2026082311
g085_clean,85,clean,stable,random_direction_009,7997,26541,54658, Omar,other,2,4,0.828125,54658,other,0.828125,False,False,0.0,llama,2026082311
g085_redundant,85,redundant,stable,random_direction_009,7997,26541,54658, Omar,other,2,3,0.8125,54658,other,0.8125,False,False,0.0,llama,2026082311
g085_irrelevant,85,irrelevant,stable,random_direction_009,7997,26541,7997, Green,clean,1,3,1.109375,7997,clean,1.109375,False,False,0.0,llama,2026082311
g085_paraphrase,85,paraphrase,stable,random_direction_009,7997,26541,7997, Green,clean,1,2,0.28125,7997,clean,0.28125,False,False,0.0,llama,2026082311
g085_weak_distractor,85,weak_distractor,competition,random_direction_009,7997,26541,54658, Omar,other,2,3,0.953125,54658,other,0.953125,False,False,0.0,llama,2026082311
g085_competition_balanced,85,competition_balanced,competition,random_direction_009,7997,26541,54658, Omar,other,3,4,0.171875,26541,conflict,-0.109375,False,True,0.28125,llama,2026082311
g085_direct_conflict,85,direct_conflict,competition,random_direction_009,7997,26541,7997, Green,clean,1,2,0.0625,7997,clean,0.0625,False,False,0.0,llama,2026082311
g085_closure_update,85,closure_update,closure,random_direction_009,7997,26541,22559, Answer,other,13549,32327,1.34765625,26541,conflict,-0.203125,False,True,1.55078125,llama,2026082311
g085_closure_override,85,closure_override,closure,random_direction_009,7997,26541,22559, Answer,other,2401,8759,1.81640625,7997,clean,0.421875,False,True,1.39453125,llama,2026082311
g085_exception_override,85,exception_override,closure,random_direction_009,7997,26541,22559, Answer,other,13913,47651,2.03125,26541,conflict,-0.59375,False,True,2.625,llama,2026082311
g088_clean,88,clean,stable,random_direction_009,43640,15347,43640, Copper,clean,1,3,1.59375,43640,clean,1.59375,False,False,0.0,llama,2026082311
g088_redundant,88,redundant,stable,random_direction_009,43640,15347,43640, Copper,clean,1,2,1.234375,43640,clean,1.234375,False,False,0.0,llama,2026082311
g088_irrelevant,88,irrelevant,stable,random_direction_009,43640,15347,43640, Copper,clean,1,3,0.8046875,43640,clean,0.8046875,False,False,0.0,llama,2026082311
g088_paraphrase,88,paraphrase,stable,random_direction_009,43640,15347,43640, Copper,clean,1,2,1.625,43640,clean,1.625,False,False,0.0,llama,2026082311
g088_weak_distractor,88,weak_distractor,competition,random_direction_009,43640,15347,43640, Copper,clean,1,3,1.484375,43640,clean,1.484375,False,False,0.0,llama,2026082311
g088_competition_balanced,88,competition_balanced,competition,random_direction_009,43640,15347,43640, Copper,clean,1,2,0.65625,43640,clean,0.65625,False,False,0.0,llama,2026082311
g088_direct_conflict,88,direct_conflict,competition,random_direction_009,43640,15347,43640, Copper,clean,1,3,1.453125,43640,clean,1.453125,False,False,0.0,llama,2026082311
g088_closure_update,88,closure_update,closure,random_direction_009,43640,15347,22559, Answer,other,6788,3465,-0.88671875,43640,clean,0.984375,False,True,-1.87109375,llama,2026082311
g088_closure_override,88,closure_override,closure,random_direction_009,43640,15347,22559, Answer,other,27183,7782,-1.81640625,43640,clean,0.578125,False,True,-2.39453125,llama,2026082311
g088_exception_override,88,exception_override,closure,random_direction_009,43640,15347,22559, Answer,other,34415,7747,-2.193359375,43640,clean,0.359375,False,True,-2.552734375,llama,2026082311
g094_clean,94,clean,stable,random_direction_009,43640,15347,43640, Copper,clean,1,3,1.78125,43640,clean,1.78125,False,False,0.0,llama,2026082311
g094_redundant,94,redundant,stable,random_direction_009,43640,15347,43640, Copper,clean,1,3,1.515625,43640,clean,1.515625,False,False,0.0,llama,2026082311
g094_irrelevant,94,irrelevant,stable,random_direction_009,43640,15347,43640, Copper,clean,1,3,1.171875,43640,clean,1.171875,False,False,0.0,llama,2026082311
g094_paraphrase,94,paraphrase,stable,random_direction_009,43640,15347,43640, Copper,clean,1,2,1.921875,43640,clean,1.921875,False,False,0.0,llama,2026082311
g094_weak_distractor,94,weak_distractor,competition,random_direction_009,43640,15347,43640, Copper,clean,1,3,1.8125,43640,clean,1.8125,False,False,0.0,llama,2026082311
g094_competition_balanced,94,competition_balanced,competition,random_direction_009,43640,15347,43640, Copper,clean,1,3,1.09375,43640,clean,1.09375,False,False,0.0,llama,2026082311
g094_direct_conflict,94,direct_conflict,competition,random_direction_009,43640,15347,43640, Copper,clean,1,3,1.65625,43640,clean,1.65625,False,False,0.0,llama,2026082311
g094_closure_update,94,closure_update,closure,random_direction_009,43640,15347,2290, None,other,523,1115,1.0234375,43640,clean,0.671875,False,True,0.3515625,llama,2026082311
g094_closure_override,94,closure_override,closure,random_direction_009,43640,15347,22559, Answer,other,41798,10053,-2.240234375,43640,clean,0.65625,False,True,-2.896484375,llama,2026082311
g094_exception_override,94,exception_override,closure,random_direction_009,43640,15347,22559, Answer,other,37394,8093,-2.3125,43640,clean,0.140625,False,True,-2.453125,llama,2026082311
g000_clean,0,clean,stable,random_direction_010,3816,8868,3816, Red,clean,1,3,1.0625,3816,clean,1.0625,False,False,0.0,llama,2026082312
g000_redundant,0,redundant,stable,random_direction_010,3816,8868,3816, Red,clean,1,3,0.9375,3816,clean,0.9375,False,False,0.0,llama,2026082312
g000_irrelevant,0,irrelevant,stable,random_direction_010,3816,8868,3816, Red,clean,1,3,0.90625,3816,clean,0.90625,False,False,0.0,llama,2026082312
g000_paraphrase,0,paraphrase,stable,random_direction_010,3816,8868,3816, Red,clean,1,2,0.546875,3816,clean,0.546875,False,False,0.0,llama,2026082312
g000_weak_distractor,0,weak_distractor,competition,random_direction_010,3816,8868,3816, Red,clean,1,3,1.234375,3816,clean,1.234375,False,False,0.0,llama,2026082312
g000_competition_balanced,0,competition_balanced,competition,random_direction_010,3816,8868,3816, Red,clean,1,3,0.890625,3816,clean,0.890625,False,False,0.0,llama,2026082312
g000_direct_conflict,0,direct_conflict,competition,random_direction_010,3816,8868,3816, Red,clean,1,2,0.953125,3816,clean,0.953125,False,False,0.0,llama,2026082312
g000_closure_update,0,closure_update,closure,random_direction_010,3816,8868,220, ,other,4680,448,-3.1015625,8868,conflict,-0.296875,False,True,-2.8046875,llama,2026082312
g000_closure_override,0,closure_override,closure,random_direction_010,3816,8868,220, ,other,183,102,-0.671875,3816,clean,0.4375,False,True,-1.109375,llama,2026082312
g000_exception_override,0,exception_override,closure,random_direction_010,3816,8868,662, .,other,11064,5066,-1.119140625,8868,conflict,-0.46875,False,True,-0.650390625,llama,2026082312
g004_clean,4,clean,stable,random_direction_010,43640,15347,43640, Copper,clean,1,4,1.546875,43640,clean,1.546875,False,False,0.0,llama,2026082312
g004_redundant,4,redundant,stable,random_direction_010,43640,15347,43640, Copper,clean,1,3,1.515625,43640,clean,1.515625,False,False,0.0,llama,2026082312
g004_irrelevant,4,irrelevant,stable,random_direction_010,43640,15347,43640, Copper,clean,1,3,0.71875,43640,clean,0.71875,False,False,0.0,llama,2026082312
g004_paraphrase,4,paraphrase,stable,random_direction_010,43640,15347,43640, Copper,clean,1,2,1.9375,43640,clean,1.9375,False,False,0.0,llama,2026082312
g004_weak_distractor,4,weak_distractor,competition,random_direction_010,43640,15347,43640, Copper,clean,1,3,1.578125,43640,clean,1.578125,False,False,0.0,llama,2026082312
g004_competition_balanced,4,competition_balanced,competition,random_direction_010,43640,15347,43640, Copper,clean,1,3,0.859375,43640,clean,0.859375,False,False,0.0,llama,2026082312
g004_direct_conflict,4,direct_conflict,competition,random_direction_010,43640,15347,43640, Copper,clean,1,3,1.15625,43640,clean,1.15625,False,False,0.0,llama,2026082312
g004_closure_update,4,closure_update,closure,random_direction_010,43640,15347,662, .,other,17,212,2.8515625,43640,clean,0.421875,False,True,2.4296875,llama,2026082312
g004_closure_override,4,closure_override,closure,random_direction_010,43640,15347,220, ,other,79,1187,3.2734375,43640,clean,0.703125,False,True,2.5703125,llama,2026082312
g004_exception_override,4,exception_override,closure,random_direction_010,43640,15347,662, .,other,760,3621,2.03125,15347,conflict,-0.015625,False,True,2.046875,llama,2026082312
g009_clean,9,clean,stable,random_direction_010,6460,4410,4410, West,conflict,6,1,-0.859375,4410,conflict,-0.859375,False,False,0.0,llama,2026082312
g009_redundant,9,redundant,stable,random_direction_010,6460,4410,4410, West,conflict,4,1,-1.015625,4410,conflict,-1.015625,False,False,0.0,llama,2026082312
g009_irrelevant,9,irrelevant,stable,random_direction_010,6460,4410,4410, West,conflict,2,1,-0.96875,4410,conflict,-0.96875,False,False,0.0,llama,2026082312
g009_paraphrase,9,paraphrase,stable,random_direction_010,6460,4410,6460, East,clean,1,2,0.515625,6460,clean,0.515625,False,False,0.0,llama,2026082312
g009_weak_distractor,9,weak_distractor,competition,random_direction_010,6460,4410,4410, West,conflict,2,1,-0.734375,4410,conflict,-0.734375,False,False,0.0,llama,2026082312
g009_competition_balanced,9,competition_balanced,competition,random_direction_010,6460,4410,4410, West,conflict,4,1,-0.953125,4410,conflict,-0.953125,False,False,0.0,llama,2026082312
g009_direct_conflict,9,direct_conflict,competition,random_direction_010,6460,4410,4410, West,conflict,3,1,-0.90625,4410,conflict,-0.90625,False,False,0.0,llama,2026082312
g009_closure_update,9,closure_update,closure,random_direction_010,6460,4410,662, .,other,693,27,-3.75390625,4410,conflict,-2.046875,False,True,-1.70703125,llama,2026082312
g009_closure_override,9,closure_override,closure,random_direction_010,6460,4410,4410, West,conflict,2,1,-1.8125,4410,conflict,-1.8125,False,False,0.0,llama,2026082312
g009_exception_override,9,exception_override,closure,random_direction_010,6460,4410,662, .,other,678,17,-3.8125,4410,conflict,-1.765625,False,True,-2.046875,llama,2026082312
g010_clean,10,clean,stable,random_direction_010,43640,15347,43640, Copper,clean,1,2,1.0703125,43640,clean,1.0703125,False,False,0.0,llama,2026082312
g010_redundant,10,redundant,stable,random_direction_010,43640,15347,43640, Copper,clean,1,2,1.234375,43640,clean,1.234375,False,False,0.0,llama,2026082312
g010_irrelevant,10,irrelevant,stable,random_direction_010,43640,15347,7573, Gold,other,2,3,0.0625,7573,other,0.0625,False,False,0.0,llama,2026082312
g010_paraphrase,10,paraphrase,stable,random_direction_010,43640,15347,43640, Copper,clean,1,2,1.59375,43640,clean,1.59375,False,False,0.0,llama,2026082312
g010_weak_distractor,10,weak_distractor,competition,random_direction_010,43640,15347,43640, Copper,clean,1,2,0.984375,43640,clean,0.984375,False,False,0.0,llama,2026082312
g010_competition_balanced,10,competition_balanced,competition,random_direction_010,43640,15347,43640, Copper,clean,1,2,0.921875,43640,clean,0.921875,False,False,0.0,llama,2026082312
g010_direct_conflict,10,direct_conflict,competition,random_direction_010,43640,15347,43640, Copper,clean,1,2,1.3125,43640,clean,1.3125,False,False,0.0,llama,2026082312
g010_closure_update,10,closure_update,closure,random_direction_010,43640,15347,662, .,other,7,98,3.3203125,43640,clean,0.015625,False,True,3.3046875,llama,2026082312
g010_closure_override,10,closure_override,closure,random_direction_010,43640,15347,662, .,other,32,589,3.3359375,43640,clean,0.328125,False,True,3.0078125,llama,2026082312
g010_exception_override,10,exception_override,closure,random_direction_010,43640,15347,662, .,other,100,1042,2.765625,43640,clean,0.796875,False,True,1.96875,llama,2026082312
g011_clean,11,clean,stable,random_direction_010,7573,16979,7573, Gold,clean,1,2,1.15625,7573,clean,1.15625,False,False,0.0,llama,2026082312
g011_redundant,11,redundant,stable,random_direction_010,7573,16979,7573, Gold,clean,1,2,1.09375,7573,clean,1.09375,False,False,0.0,llama,2026082312
g011_irrelevant,11,irrelevant,stable,random_direction_010,7573,16979,7573, Gold,clean,1,2,1.109375,7573,clean,1.109375,False,False,0.0,llama,2026082312
g011_paraphrase,11,paraphrase,stable,random_direction_010,7573,16979,7573, Gold,clean,1,2,1.84375,7573,clean,1.84375,False,False,0.0,llama,2026082312
g011_weak_distractor,11,weak_distractor,competition,random_direction_010,7573,16979,7573, Gold,clean,1,2,1.46875,7573,clean,1.46875,False,False,0.0,llama,2026082312
g011_competition_balanced,11,competition_balanced,competition,random_direction_010,7573,16979,7573, Gold,clean,1,2,0.90625,7573,clean,0.90625,False,False,0.0,llama,2026082312
g011_direct_conflict,11,direct_conflict,competition,random_direction_010,7573,16979,7573, Gold,clean,1,2,1.375,7573,clean,1.375,False,False,0.0,llama,2026082312
g011_closure_update,11,closure_update,closure,random_direction_010,7573,16979,7573, Gold,clean,1,13,2.7578125,7573,clean,0.671875,False,False,2.0859375,llama,2026082312
g011_closure_override,11,closure_override,closure,random_direction_010,7573,16979,7573, Gold,clean,1,2,1.359375,7573,clean,0.875,False,False,0.484375,llama,2026082312
g011_exception_override,11,exception_override,closure,random_direction_010,7573,16979,662, .,other,19,8625,7.56640625,7573,clean,1.546875,False,True,6.01953125,llama,2026082312
g012_clean,12,clean,stable,random_direction_010,3816,8868,8868, Blue,conflict,2,1,-0.25,8868,conflict,-0.25,False,False,0.0,llama,2026082312
g012_redundant,12,redundant,stable,random_direction_010,3816,8868,8868, Blue,conflict,2,1,-0.21875,8868,conflict,-0.21875,False,False,0.0,llama,2026082312
g012_irrelevant,12,irrelevant,stable,random_direction_010,3816,8868,8868, Blue,conflict,2,1,-0.09375,8868,conflict,-0.09375,False,False,0.0,llama,2026082312
g012_paraphrase,12,paraphrase,stable,random_direction_010,3816,8868,8868, Blue,conflict,2,1,-0.34375,8868,conflict,-0.34375,False,False,0.0,llama,2026082312
g012_weak_distractor,12,weak_distractor,competition,random_direction_010,3816,8868,3816, Red,clean,1,1,0.0,3816,clean,0.0,False,False,0.0,llama,2026082312
g012_competition_balanced,12,competition_balanced,competition,random_direction_010,3816,8868,8868, Blue,conflict,2,1,-0.34375,8868,conflict,-0.34375,False,False,0.0,llama,2026082312
g012_direct_conflict,12,direct_conflict,competition,random_direction_010,3816,8868,3816, Red,clean,1,2,0.09375,3816,clean,0.09375,False,False,0.0,llama,2026082312
g012_closure_update,12,closure_update,closure,random_direction_010,3816,8868,10845, Gal,other,3161,138,-3.94140625,8868,conflict,-1.609375,False,True,-2.33203125,llama,2026082312
g012_closure_override,12,closure_override,closure,random_direction_010,3816,8868,220, ,other,416,114,-1.5546875,8868,conflict,-1.15625,False,True,-0.3984375,llama,2026082312
g012_exception_override,12,exception_override,closure,random_direction_010,3816,8868,662, .,other,6671,2269,-1.42578125,8868,conflict,-1.125,False,True,-0.30078125,llama,2026082312
g015_clean,15,clean,stable,random_direction_010,6460,4410,6460, East,clean,1,2,0.1875,6460,clean,0.1875,False,False,0.0,llama,2026082312
g015_redundant,15,redundant,stable,random_direction_010,6460,4410,4410, West,conflict,3,1,-0.03125,4410,conflict,-0.03125,False,False,0.0,llama,2026082312
g015_irrelevant,15,irrelevant,stable,random_direction_010,6460,4410,6460, East,clean,1,2,0.078125,6460,clean,0.078125,False,False,0.0,llama,2026082312
g015_paraphrase,15,paraphrase,stable,random_direction_010,6460,4410,6460, East,clean,1,2,0.90625,6460,clean,0.90625,False,False,0.0,llama,2026082312
g015_weak_distractor,15,weak_distractor,competition,random_direction_010,6460,4410,6460, East,clean,1,2,0.03125,6460,clean,0.03125,False,False,0.0,llama,2026082312
g015_competition_balanced,15,competition_balanced,competition,random_direction_010,6460,4410,720," 
",other,2,4,0.15625,720,other,0.15625,False,False,0.0,llama,2026082312
g015_direct_conflict,15,direct_conflict,competition,random_direction_010,6460,4410,6460, East,clean,1,2,0.3125,6460,clean,0.3125,False,False,0.0,llama,2026082312
g015_closure_update,15,closure_update,closure,random_direction_010,6460,4410,10845, Gal,other,1533,17,-5.28125,4410,conflict,-1.046875,False,True,-4.234375,llama,2026082312
g015_closure_override,15,closure_override,closure,random_direction_010,6460,4410,4410, West,conflict,2,1,-0.375,4410,conflict,-0.375,False,False,0.0,llama,2026082312
g015_exception_override,15,exception_override,closure,random_direction_010,6460,4410,662, .,other,4983,96,-4.90625,4410,conflict,-0.65625,False,True,-4.25,llama,2026082312
g018_clean,18,clean,stable,random_direction_010,3816,8868,8868, Blue,conflict,2,1,-0.09375,8868,conflict,-0.09375,False,False,0.0,llama,2026082312
g018_redundant,18,redundant,stable,random_direction_010,3816,8868,8868, Blue,conflict,2,1,-0.03125,8868,conflict,-0.03125,False,False,0.0,llama,2026082312
g018_irrelevant,18,irrelevant,stable,random_direction_010,3816,8868,3816, Red,clean,1,2,0.1875,3816,clean,0.1875,False,False,0.0,llama,2026082312
g018_paraphrase,18,paraphrase,stable,random_direction_010,3816,8868,8868, Blue,conflict,2,1,-0.375,8868,conflict,-0.375,False,False,0.0,llama,2026082312
g018_weak_distractor,18,weak_distractor,competition,random_direction_010,3816,8868,3816, Red,clean,1,2,0.1875,3816,clean,0.1875,False,False,0.0,llama,2026082312
g018_competition_balanced,18,competition_balanced,competition,random_direction_010,3816,8868,8868, Blue,conflict,2,1,-0.203125,8868,conflict,-0.203125,False,False,0.0,llama,2026082312
g018_direct_conflict,18,direct_conflict,competition,random_direction_010,3816,8868,3816, Red,clean,1,2,0.03125,3816,clean,0.03125,False,False,0.0,llama,2026082312
g018_closure_update,18,closure_update,closure,random_direction_010,3816,8868,622, J,other,1787,277,-2.38671875,8868,conflict,-1.703125,False,True,-0.68359375,llama,2026082312
g018_closure_override,18,closure_override,closure,random_direction_010,3816,8868,220, ,other,38,41,0.0625,8868,conflict,-0.796875,False,True,0.859375,llama,2026082312
g018_exception_override,18,exception_override,closure,random_direction_010,3816,8868,622, J,other,5690,4026,-0.4609375,8868,conflict,-1.40625,False,True,0.9453125,llama,2026082312
g022_clean,22,clean,stable,random_direction_010,43640,15347,43640, Copper,clean,1,3,1.875,43640,clean,1.875,False,False,0.0,llama,2026082312
g022_redundant,22,redundant,stable,random_direction_010,43640,15347,43640, Copper,clean,1,2,1.875,43640,clean,1.875,False,False,0.0,llama,2026082312
g022_irrelevant,22,irrelevant,stable,random_direction_010,43640,15347,43640, Copper,clean,1,3,1.34375,43640,clean,1.34375,False,False,0.0,llama,2026082312
g022_paraphrase,22,paraphrase,stable,random_direction_010,43640,15347,43640, Copper,clean,1,2,1.796875,43640,clean,1.796875,False,False,0.0,llama,2026082312
