prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_class,baseline_top1_token_id,baseline_margin,strict_conflict_to_clean,top1_changed,margin_shift,model
g022_paraphrase,22,paraphrase,stable,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.796875,clean,43640,1.796875,False,False,0.0,llama
g022_weak_distractor,22,weak_distractor,competition,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,3,2.140625,clean,43640,2.140625,False,False,0.0,llama
g022_competition_balanced,22,competition_balanced,competition,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.65625,clean,43640,1.65625,False,False,0.0,llama
g022_direct_conflict,22,direct_conflict,competition,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.8125,clean,43640,1.8125,False,False,0.0,llama
g022_closure_update,22,closure_update,closure,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.6875,clean,43640,1.0,False,False,0.6875,llama
g022_closure_override,22,closure_override,closure,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.921875,clean,43640,1.21875,False,False,0.703125,llama
g022_exception_override,22,exception_override,closure,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.953125,clean,43640,0.8125,False,False,1.140625,llama
g026_clean,26,clean,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,1.515625,clean,4892,1.515625,False,False,0.0,llama
g026_redundant,26,redundant,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,1.34375,clean,4892,1.34375,False,False,0.0,llama
g026_irrelevant,26,irrelevant,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,1.375,clean,4892,1.375,False,False,0.0,llama
g026_paraphrase,26,paraphrase,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,2.390625,clean,4892,2.390625,False,False,0.0,llama
g026_weak_distractor,26,weak_distractor,competition,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,1.53125,clean,4892,1.53125,False,False,0.0,llama
g026_competition_balanced,26,competition_balanced,competition,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,0.671875,clean,4892,0.671875,False,False,0.0,llama
g026_direct_conflict,26,direct_conflict,competition,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,1.15625,clean,4892,1.15625,False,False,0.0,llama
g026_closure_update,26,closure_update,closure,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,0.953125,clean,4892,0.4375,False,False,0.515625,llama
g026_closure_override,26,closure_override,closure,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,1.03125,clean,4892,0.875,False,False,0.15625,llama
g026_exception_override,26,exception_override,closure,policy_boundary_guarded,4892,4987,386, M,other,2,3,0.84375,clean,4892,0.40625,False,True,0.4375,llama
g030_clean,30,clean,stable,policy_boundary_guarded,3816,8868,3816, Red,clean,1,2,0.4375,clean,3816,0.4375,False,False,0.0,llama
g030_redundant,30,redundant,stable,policy_boundary_guarded,3816,8868,3816, Red,clean,1,2,0.40625,clean,3816,0.40625,False,False,0.0,llama
g030_irrelevant,30,irrelevant,stable,policy_boundary_guarded,3816,8868,3816, Red,clean,1,2,0.421875,clean,3816,0.421875,False,False,0.0,llama
g030_paraphrase,30,paraphrase,stable,policy_boundary_guarded,3816,8868,3816, Red,clean,1,2,0.28125,clean,3816,0.28125,False,False,0.0,llama
g030_weak_distractor,30,weak_distractor,competition,policy_boundary_guarded,3816,8868,3816, Red,clean,1,2,1.0,clean,3816,1.0,False,False,0.0,llama
g030_competition_balanced,30,competition_balanced,competition,policy_boundary_guarded,3816,8868,3816, Red,clean,1,2,0.34375,clean,3816,0.34375,False,False,0.0,llama
g030_direct_conflict,30,direct_conflict,competition,policy_boundary_guarded,3816,8868,3816, Red,clean,1,2,0.484375,clean,3816,0.484375,False,False,0.0,llama
g030_closure_update,30,closure_update,closure,policy_boundary_guarded,3816,8868,8868, Blue,conflict,2,1,-0.140625,conflict,8868,-1.046875,False,False,0.90625,llama
g030_closure_override,30,closure_override,closure,policy_boundary_guarded,3816,8868,8868, Blue,conflict,2,1,-0.015625,conflict,8868,-0.046875,False,False,0.03125,llama
g030_exception_override,30,exception_override,closure,policy_boundary_guarded,3816,8868,3816, Red,clean,1,2,0.046875,conflict,8868,-0.765625,True,True,0.8125,llama
g031_clean,31,clean,stable,policy_boundary_guarded,7997,26541,393, P,other,3,2,-0.46875,other,393,-0.46875,False,False,0.0,llama
g031_redundant,31,redundant,stable,policy_boundary_guarded,7997,26541,7997, Green,clean,1,3,0.03125,clean,7997,0.03125,False,False,0.0,llama
g031_irrelevant,31,irrelevant,stable,policy_boundary_guarded,7997,26541,393, P,other,3,2,-0.265625,other,393,-0.265625,False,False,0.0,llama
g031_paraphrase,31,paraphrase,stable,policy_boundary_guarded,7997,26541,26541, Yellow,conflict,2,1,-0.3125,conflict,26541,-0.3125,False,False,0.0,llama
g031_weak_distractor,31,weak_distractor,competition,policy_boundary_guarded,7997,26541,393, P,other,3,2,-0.046875,other,393,-0.046875,False,False,0.0,llama
g031_competition_balanced,31,competition_balanced,competition,policy_boundary_guarded,7997,26541,26541, Yellow,conflict,3,1,-0.84375,conflict,26541,-0.84375,False,False,0.0,llama
g031_direct_conflict,31,direct_conflict,competition,policy_boundary_guarded,7997,26541,26541, Yellow,conflict,3,1,-0.609375,conflict,26541,-0.609375,False,False,0.0,llama
g031_closure_update,31,closure_update,closure,policy_boundary_guarded,7997,26541,26541, Yellow,conflict,2,1,-0.078125,conflict,26541,-1.28125,False,False,1.203125,llama
g031_closure_override,31,closure_override,closure,policy_boundary_guarded,7997,26541,7997, Green,clean,1,3,0.578125,conflict,26541,-0.28125,True,True,0.859375,llama
g031_exception_override,31,exception_override,closure,policy_boundary_guarded,7997,26541,7997, Green,clean,1,3,0.265625,conflict,26541,-1.328125,True,True,1.59375,llama
g033_clean,33,clean,stable,policy_boundary_guarded,6460,4410,393, P,other,6,4,-0.21875,other,393,-0.21875,False,False,0.0,llama
g033_redundant,33,redundant,stable,policy_boundary_guarded,6460,4410,2290, None,other,4,5,0.03125,other,2290,0.03125,False,False,0.0,llama
g033_irrelevant,33,irrelevant,stable,policy_boundary_guarded,6460,4410,393, P,other,3,4,0.109375,other,393,0.109375,False,False,0.0,llama
g033_paraphrase,33,paraphrase,stable,policy_boundary_guarded,6460,4410,6460, East,clean,1,2,1.03125,clean,6460,1.03125,False,False,0.0,llama
g033_weak_distractor,33,weak_distractor,competition,policy_boundary_guarded,6460,4410,393, P,other,4,5,0.296875,other,393,0.296875,False,False,0.0,llama
g033_competition_balanced,33,competition_balanced,competition,policy_boundary_guarded,6460,4410,393, P,other,7,5,-0.15625,other,393,-0.15625,False,False,0.0,llama
g033_direct_conflict,33,direct_conflict,competition,policy_boundary_guarded,6460,4410,393, P,other,4,3,-0.21875,other,393,-0.21875,False,False,0.0,llama
g033_closure_update,33,closure_update,closure,policy_boundary_guarded,6460,4410,393, P,other,3,2,-0.234375,other,393,-0.4375,False,False,0.203125,llama
g033_closure_override,33,closure_override,closure,policy_boundary_guarded,6460,4410,6460, East,clean,1,2,0.125,clean,6460,0.125,False,False,0.0,llama
g033_exception_override,33,exception_override,closure,policy_boundary_guarded,6460,4410,4410, West,conflict,3,1,-0.734375,conflict,4410,-1.078125,False,False,0.34375,llama
g039_clean,39,clean,stable,policy_boundary_guarded,6460,4410,328, S,other,6,8,0.3125,other,328,0.3125,False,False,0.0,llama
g039_redundant,39,redundant,stable,policy_boundary_guarded,6460,4410,328, S,other,4,5,0.28125,other,328,0.28125,False,False,0.0,llama
g039_irrelevant,39,irrelevant,stable,policy_boundary_guarded,6460,4410,328, S,other,2,5,0.953125,other,328,0.953125,False,False,0.0,llama
g039_paraphrase,39,paraphrase,stable,policy_boundary_guarded,6460,4410,6460, East,clean,1,3,1.265625,clean,6460,1.265625,False,False,0.0,llama
g039_weak_distractor,39,weak_distractor,competition,policy_boundary_guarded,6460,4410,328, S,other,5,7,0.53125,other,328,0.53125,False,False,0.0,llama
g039_competition_balanced,39,competition_balanced,competition,policy_boundary_guarded,6460,4410,328, S,other,10,5,-0.296875,other,328,-0.296875,False,False,0.0,llama
g039_direct_conflict,39,direct_conflict,competition,policy_boundary_guarded,6460,4410,328, S,other,5,3,-0.203125,other,328,-0.203125,False,False,0.0,llama
g039_closure_update,39,closure_update,closure,policy_boundary_guarded,6460,4410,328, S,other,2,2,0.0,conflict,4410,-0.34375,False,True,0.34375,llama
g039_closure_override,39,closure_override,closure,policy_boundary_guarded,6460,4410,6460, East,clean,1,3,0.703125,clean,6460,0.703125,False,False,0.0,llama
g039_exception_override,39,exception_override,closure,policy_boundary_guarded,6460,4410,328, S,other,2,3,0.0625,conflict,4410,-0.3125,False,True,0.375,llama
g040_clean,40,clean,stable,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,3,1.28125,clean,43640,1.28125,False,False,0.0,llama
g040_redundant,40,redundant,stable,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.0625,clean,43640,1.0625,False,False,0.0,llama
g040_irrelevant,40,irrelevant,stable,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,5,0.53125,clean,43640,0.53125,False,False,0.0,llama
g040_paraphrase,40,paraphrase,stable,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.6875,clean,43640,1.6875,False,False,0.0,llama
g040_weak_distractor,40,weak_distractor,competition,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.09375,clean,43640,1.09375,False,False,0.0,llama
g040_competition_balanced,40,competition_balanced,competition,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,0.859375,clean,43640,0.859375,False,False,0.0,llama
g040_direct_conflict,40,direct_conflict,competition,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,0.859375,clean,43640,0.859375,False,False,0.0,llama
g040_closure_update,40,closure_update,closure,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.296875,clean,43640,0.25,False,False,1.046875,llama
g040_closure_override,40,closure_override,closure,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.234375,clean,43640,0.515625,False,False,0.71875,llama
g040_exception_override,40,exception_override,closure,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.015625,clean,43640,0.140625,False,False,0.875,llama
g042_clean,42,clean,stable,policy_boundary_guarded,3816,8868,68200, Vera,other,3,2,-0.234375,other,68200,-0.234375,False,False,0.0,llama
g042_redundant,42,redundant,stable,policy_boundary_guarded,3816,8868,8868, Blue,conflict,2,1,-0.1875,conflict,8868,-0.1875,False,False,0.0,llama
g042_irrelevant,42,irrelevant,stable,policy_boundary_guarded,3816,8868,68200, Vera,other,3,2,-0.0625,other,68200,-0.0625,False,False,0.0,llama
g042_paraphrase,42,paraphrase,stable,policy_boundary_guarded,3816,8868,8868, Blue,conflict,2,1,-0.28125,conflict,8868,-0.28125,False,False,0.0,llama
g042_weak_distractor,42,weak_distractor,competition,policy_boundary_guarded,3816,8868,68200, Vera,other,2,3,0.234375,other,68200,0.234375,False,False,0.0,llama
g042_competition_balanced,42,competition_balanced,competition,policy_boundary_guarded,3816,8868,8868, Blue,conflict,2,1,-0.46875,conflict,8868,-0.46875,False,False,0.0,llama
g042_direct_conflict,42,direct_conflict,competition,policy_boundary_guarded,3816,8868,8868, Blue,conflict,2,1,-0.046875,conflict,8868,-0.046875,False,False,0.0,llama
g042_closure_update,42,closure_update,closure,policy_boundary_guarded,3816,8868,8868, Blue,conflict,2,1,-1.25,conflict,8868,-1.84375,False,False,0.59375,llama
g042_closure_override,42,closure_override,closure,policy_boundary_guarded,3816,8868,8868, Blue,conflict,2,1,-1.0625,conflict,8868,-1.421875,False,False,0.359375,llama
g042_exception_override,42,exception_override,closure,policy_boundary_guarded,3816,8868,8868, Blue,conflict,3,1,-0.78125,conflict,8868,-1.671875,False,False,0.890625,llama
g045_clean,45,clean,stable,policy_boundary_guarded,6460,4410,68200, Vera,other,3,2,-0.421875,other,68200,-0.421875,False,False,0.0,llama
g045_redundant,45,redundant,stable,policy_boundary_guarded,6460,4410,68200, Vera,other,4,2,-0.28125,other,68200,-0.28125,False,False,0.0,llama
g045_irrelevant,45,irrelevant,stable,policy_boundary_guarded,6460,4410,68200, Vera,other,3,2,-0.484375,other,68200,-0.484375,False,False,0.0,llama
g045_paraphrase,45,paraphrase,stable,policy_boundary_guarded,6460,4410,6460, East,clean,1,2,1.125,clean,6460,1.125,False,False,0.0,llama
g045_weak_distractor,45,weak_distractor,competition,policy_boundary_guarded,6460,4410,68200, Vera,other,3,2,-0.03125,other,68200,-0.03125,False,False,0.0,llama
g045_competition_balanced,45,competition_balanced,competition,policy_boundary_guarded,6460,4410,68200, Vera,other,5,2,-0.984375,other,68200,-0.984375,False,False,0.0,llama
g045_direct_conflict,45,direct_conflict,competition,policy_boundary_guarded,6460,4410,68200, Vera,other,3,2,-0.859375,other,68200,-0.859375,False,False,0.0,llama
g045_closure_update,45,closure_update,closure,policy_boundary_guarded,6460,4410,4410, West,conflict,3,1,-1.203125,conflict,4410,-2.21875,False,False,1.015625,llama
g045_closure_override,45,closure_override,closure,policy_boundary_guarded,6460,4410,4410, West,conflict,3,1,-1.75,conflict,4410,-1.75,False,False,0.0,llama
g045_exception_override,45,exception_override,closure,policy_boundary_guarded,6460,4410,4410, West,conflict,3,1,-1.640625,conflict,4410,-2.0,False,False,0.359375,llama
g053_clean,53,clean,stable,policy_boundary_guarded,7573,16979,816, Y,other,2,4,1.015625,other,816,1.015625,False,False,0.0,llama
g053_redundant,53,redundant,stable,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,3,0.921875,clean,7573,0.921875,False,False,0.0,llama
g053_irrelevant,53,irrelevant,stable,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,3,1.3125,clean,7573,1.3125,False,False,0.0,llama
g053_paraphrase,53,paraphrase,stable,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,2,2.09375,clean,7573,2.09375,False,False,0.0,llama
g053_weak_distractor,53,weak_distractor,competition,policy_boundary_guarded,7573,16979,816, Y,other,2,3,1.421875,other,816,1.421875,False,False,0.0,llama
g053_competition_balanced,53,competition_balanced,competition,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,3,1.1875,clean,7573,1.1875,False,False,0.0,llama
g053_direct_conflict,53,direct_conflict,competition,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,3,1.515625,clean,7573,1.515625,False,False,0.0,llama
g053_closure_update,53,closure_update,closure,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,3,1.125,clean,7573,1.1875,False,False,-0.0625,llama
g053_closure_override,53,closure_override,closure,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,4,1.65625,clean,7573,0.9375,False,False,0.71875,llama
g053_exception_override,53,exception_override,closure,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,3,1.4375,clean,7573,1.09375,False,False,0.34375,llama
g064_clean,64,clean,stable,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,3,2.34375,clean,43640,2.34375,False,False,0.0,llama
g064_redundant,64,redundant,stable,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,3,2.328125,clean,43640,2.328125,False,False,0.0,llama
g064_irrelevant,64,irrelevant,stable,policy_boundary_guarded,43640,15347,73645, Nora,other,2,4,1.0078125,other,73645,1.0078125,False,False,0.0,llama
g064_paraphrase,64,paraphrase,stable,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,2.578125,clean,43640,2.578125,False,False,0.0,llama
g064_weak_distractor,64,weak_distractor,competition,policy_boundary_guarded,43640,15347,73645, Nora,other,2,3,2.203125,other,73645,2.203125,False,False,0.0,llama
g064_competition_balanced,64,competition_balanced,competition,policy_boundary_guarded,43640,15347,73645, Nora,other,2,3,1.53125,other,73645,1.53125,False,False,0.0,llama
g064_direct_conflict,64,direct_conflict,competition,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,3,2.328125,clean,43640,2.328125,False,False,0.0,llama
g064_closure_update,64,closure_update,closure,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,3,1.453125,clean,43640,1.6640625,False,False,-0.2109375,llama
g064_closure_override,64,closure_override,closure,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.03125,clean,43640,1.34375,False,False,-0.3125,llama
g064_exception_override,64,exception_override,closure,policy_boundary_guarded,43640,15347,43640, Copper,clean,1,2,1.03125,clean,43640,0.640625,False,False,0.390625,llama
g067_clean,67,clean,stable,policy_boundary_guarded,7997,26541,86868, Uma,other,2,4,0.703125,other,86868,0.703125,False,False,0.0,llama
g067_redundant,67,redundant,stable,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.921875,clean,7997,0.921875,False,False,0.0,llama
g067_irrelevant,67,irrelevant,stable,policy_boundary_guarded,7997,26541,7997, Green,clean,1,3,1.046875,clean,7997,1.046875,False,False,0.0,llama
g067_paraphrase,67,paraphrase,stable,policy_boundary_guarded,7997,26541,26541, Yellow,conflict,2,1,-0.03125,conflict,26541,-0.03125,False,False,0.0,llama
g067_weak_distractor,67,weak_distractor,competition,policy_boundary_guarded,7997,26541,7997, Green,clean,1,3,0.8125,clean,7997,0.8125,False,False,0.0,llama
g067_competition_balanced,67,competition_balanced,competition,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.5625,conflict,26541,-0.078125,True,True,0.640625,llama
g067_direct_conflict,67,direct_conflict,competition,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.40625,clean,7997,0.40625,False,False,0.0,llama
g067_closure_update,67,closure_update,closure,policy_boundary_guarded,7997,26541,7997, Green,clean,1,3,0.703125,conflict,26541,-0.296875,True,True,1.0,llama
g067_closure_override,67,closure_override,closure,policy_boundary_guarded,7997,26541,7997, Green,clean,1,4,1.21875,clean,7997,0.296875,False,False,0.921875,llama
g067_exception_override,67,exception_override,closure,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,1.125,conflict,26541,-0.640625,True,True,1.765625,llama
g068_clean,68,clean,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,1.140625,clean,4892,1.140625,False,False,0.0,llama
g068_redundant,68,redundant,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.984375,clean,4892,0.984375,False,False,0.0,llama
g068_irrelevant,68,irrelevant,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,1.171875,clean,4892,1.171875,False,False,0.0,llama
g068_paraphrase,68,paraphrase,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,2.28125,clean,4892,2.28125,False,False,0.0,llama
g068_weak_distractor,68,weak_distractor,competition,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,1.328125,clean,4892,1.328125,False,False,0.0,llama
g068_competition_balanced,68,competition_balanced,competition,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,0.3125,clean,4892,0.3125,False,False,0.0,llama
g068_direct_conflict,68,direct_conflict,competition,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.640625,clean,4892,0.640625,False,False,0.0,llama
g068_closure_update,68,closure_update,closure,policy_boundary_guarded,4892,4987,4892, North,clean,1,3,1.234375,clean,4892,0.453125,False,False,0.78125,llama
g068_closure_override,68,closure_override,closure,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.9375,clean,4892,0.9375,False,False,0.0,llama
g068_exception_override,68,exception_override,closure,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,1.21875,clean,4892,0.390625,False,False,0.828125,llama
g069_clean,69,clean,stable,policy_boundary_guarded,6460,4410,86868, Uma,other,5,4,-0.4375,other,86868,-0.4375,False,False,0.0,llama
g069_redundant,69,redundant,stable,policy_boundary_guarded,6460,4410,86868, Uma,other,5,4,-0.109375,other,86868,-0.109375,False,False,0.0,llama
g069_irrelevant,69,irrelevant,stable,policy_boundary_guarded,6460,4410,86868, Uma,other,3,2,-0.140625,other,86868,-0.140625,False,False,0.0,llama
g069_paraphrase,69,paraphrase,stable,policy_boundary_guarded,6460,4410,6460, East,clean,1,2,1.5625,clean,6460,1.5625,False,False,0.0,llama
g069_weak_distractor,69,weak_distractor,competition,policy_boundary_guarded,6460,4410,86868, Uma,other,4,5,0.015625,other,86868,0.015625,False,False,0.0,llama
g069_competition_balanced,69,competition_balanced,competition,policy_boundary_guarded,6460,4410,86868, Uma,other,6,2,-0.609375,other,86868,-0.609375,False,False,0.0,llama
g069_direct_conflict,69,direct_conflict,competition,policy_boundary_guarded,6460,4410,86868, Uma,other,4,2,-0.203125,other,86868,-0.203125,False,False,0.0,llama
g069_closure_update,69,closure_update,closure,policy_boundary_guarded,6460,4410,4410, West,conflict,3,1,-0.140625,conflict,4410,-0.328125,False,False,0.1875,llama
g069_closure_override,69,closure_override,closure,policy_boundary_guarded,6460,4410,4410, West,conflict,2,1,-0.390625,conflict,4410,-0.390625,False,False,0.0,llama
g069_exception_override,69,exception_override,closure,policy_boundary_guarded,6460,4410,4410, West,conflict,2,1,-0.578125,conflict,4410,-0.96875,False,False,0.390625,llama
g073_clean,73,clean,stable,policy_boundary_guarded,7997,26541,1630, X,other,2,3,0.328125,other,1630,0.328125,False,False,0.0,llama
g073_redundant,73,redundant,stable,policy_boundary_guarded,7997,26541,1630, X,other,2,3,0.203125,other,1630,0.203125,False,False,0.0,llama
g073_irrelevant,73,irrelevant,stable,policy_boundary_guarded,7997,26541,1630, X,other,2,3,0.4375,other,1630,0.4375,False,False,0.0,llama
g073_paraphrase,73,paraphrase,stable,policy_boundary_guarded,7997,26541,26541, Yellow,conflict,2,1,-0.046875,conflict,26541,-0.046875,False,False,0.0,llama
g073_weak_distractor,73,weak_distractor,competition,policy_boundary_guarded,7997,26541,1630, X,other,3,2,-0.09375,other,1630,-0.09375,False,False,0.0,llama
g073_competition_balanced,73,competition_balanced,competition,policy_boundary_guarded,7997,26541,1630, X,other,3,2,-0.640625,other,1630,-0.640625,False,False,0.0,llama
g073_direct_conflict,73,direct_conflict,competition,policy_boundary_guarded,7997,26541,1630, X,other,3,2,-0.078125,other,1630,-0.078125,False,False,0.0,llama
g073_closure_update,73,closure_update,closure,policy_boundary_guarded,7997,26541,1630, X,other,2,3,0.5,conflict,26541,-0.8125,False,True,1.3125,llama
g073_closure_override,73,closure_override,closure,policy_boundary_guarded,7997,26541,7997, Green,clean,1,3,0.671875,other,1630,0.0,False,True,0.671875,llama
g073_exception_override,73,exception_override,closure,policy_boundary_guarded,7997,26541,1630, X,other,2,3,0.75,conflict,26541,-0.953125,False,True,1.703125,llama
g077_clean,77,clean,stable,policy_boundary_guarded,7573,16979,1630, X,other,2,3,1.09375,other,1630,1.09375,False,False,0.0,llama
g077_redundant,77,redundant,stable,policy_boundary_guarded,7573,16979,1630, X,other,2,3,1.03125,other,1630,1.03125,False,False,0.0,llama
g077_irrelevant,77,irrelevant,stable,policy_boundary_guarded,7573,16979,1630, X,other,2,4,1.578125,other,1630,1.578125,False,False,0.0,llama
g077_paraphrase,77,paraphrase,stable,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,3,2.0,clean,7573,2.0,False,False,0.0,llama
g077_weak_distractor,77,weak_distractor,competition,policy_boundary_guarded,7573,16979,1630, X,other,2,4,1.453125,other,1630,1.453125,False,False,0.0,llama
g077_competition_balanced,77,competition_balanced,competition,policy_boundary_guarded,7573,16979,1630, X,other,2,3,0.734375,other,1630,0.734375,False,False,0.0,llama
g077_direct_conflict,77,direct_conflict,competition,policy_boundary_guarded,7573,16979,1630, X,other,2,3,1.3125,other,1630,1.3125,False,False,0.0,llama
g077_closure_update,77,closure_update,closure,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,3,1.703125,other,1630,1.171875,False,True,0.53125,llama
g077_closure_override,77,closure_override,closure,policy_boundary_guarded,7573,16979,7573, Gold,clean,1,4,2.0625,other,1630,1.3125,False,True,0.75,llama
g077_exception_override,77,exception_override,closure,policy_boundary_guarded,7573,16979,1630, X,other,1,3,2.203125,other,1630,1.453125,False,False,0.75,llama
g079_clean,79,clean,stable,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.234375,clean,7997,0.234375,False,False,0.0,llama
g079_redundant,79,redundant,stable,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.375,clean,7997,0.375,False,False,0.0,llama
g079_irrelevant,79,irrelevant,stable,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.765625,clean,7997,0.765625,False,False,0.0,llama
g079_paraphrase,79,paraphrase,stable,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.375,clean,7997,0.375,False,False,0.0,llama
g079_weak_distractor,79,weak_distractor,competition,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.234375,clean,7997,0.234375,False,False,0.0,llama
g079_competition_balanced,79,competition_balanced,competition,policy_boundary_guarded,7997,26541,26541, Yellow,conflict,2,1,-0.609375,conflict,26541,-0.609375,False,False,0.0,llama
g079_direct_conflict,79,direct_conflict,competition,policy_boundary_guarded,7997,26541,26541, Yellow,conflict,2,1,-0.078125,conflict,26541,-0.078125,False,False,0.0,llama
g079_closure_update,79,closure_update,closure,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.28125,conflict,26541,-0.53125,True,True,0.8125,llama
g079_closure_override,79,closure_override,closure,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.671875,conflict,26541,-0.328125,True,True,1.0,llama
g079_exception_override,79,exception_override,closure,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.75,conflict,26541,-0.921875,True,True,1.671875,llama
g080_clean,80,clean,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.234375,clean,4892,0.234375,False,False,0.0,llama
g080_redundant,80,redundant,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.28125,clean,4892,0.28125,False,False,0.0,llama
g080_irrelevant,80,irrelevant,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.71875,clean,4892,0.71875,False,False,0.0,llama
g080_paraphrase,80,paraphrase,stable,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,1.6875,clean,4892,1.6875,False,False,0.0,llama
g080_weak_distractor,80,weak_distractor,competition,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.359375,clean,4892,0.359375,False,False,0.0,llama
g080_competition_balanced,80,competition_balanced,competition,policy_boundary_guarded,4892,4987,4987, South,conflict,2,1,-0.15625,conflict,4987,-0.15625,False,False,0.0,llama
g080_direct_conflict,80,direct_conflict,competition,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.03125,clean,4892,0.03125,False,False,0.0,llama
g080_closure_update,80,closure_update,closure,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.4375,conflict,4987,-0.25,True,True,0.6875,llama
g080_closure_override,80,closure_override,closure,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.421875,clean,4892,0.171875,False,False,0.25,llama
g080_exception_override,80,exception_override,closure,policy_boundary_guarded,4892,4987,4892, North,clean,1,2,0.28125,conflict,4987,-0.28125,True,True,0.5625,llama
g085_clean,85,clean,stable,policy_boundary_guarded,7997,26541,54658, Omar,other,2,4,0.828125,other,54658,0.828125,False,False,0.0,llama
g085_redundant,85,redundant,stable,policy_boundary_guarded,7997,26541,54658, Omar,other,2,3,0.8125,other,54658,0.8125,False,False,0.0,llama
g085_irrelevant,85,irrelevant,stable,policy_boundary_guarded,7997,26541,7997, Green,clean,1,3,1.109375,clean,7997,1.109375,False,False,0.0,llama
g085_paraphrase,85,paraphrase,stable,policy_boundary_guarded,7997,26541,7997, Green,clean,1,2,0.28125,clean,7997,0.28125,False,False,0.0,llama
